entity_token,nct_id,evaluation,target,entity_class,predicted,model
np,NCT04164810,fn,"{""(591, 595, 'condition', 'pain')"", ""(394, 397, 'condition', 'sci')"", ""(1284, 1309, 'control', 'standard physical therapy')"", ""(419, 421, 'condition', 'np')"", ""(2829, 2841, 'physical', 'hydrotherapy')"", ""(27, 43, 'condition', 'neuropathic pain')"", ""(808, 812, 'condition', 'pain')"", ""(1706, 1709, 'condition', 'pcs')"", ""(11, 23, 'physical', 'hydrotherapy')"", ""(1390, 1402, 'physical', 'hydrotherapy')"", ""(401, 417, 'condition', 'neuropathic pain')"", ""(1254, 1266, 'physical', 'hydrotherapy')"", ""(437, 449, 'condition', 'chronic pain')"", ""(2845, 2847, 'condition', 'np')"", ""(2865, 2868, 'condition', 'sci')"", ""(506, 510, 'condition', 'pain')"", ""(1008, 1012, 'condition', 'pain')"", ""(175, 193, 'condition', 'spinal cord injury')"", ""(1407, 1423, 'control', 'physical therapy')"", ""(1049, 1061, 'physical', 'hydrotherapy')"", ""(48, 70, 'condition', 'pain catastrophization')"", ""(145, 163, 'condition', 'spinal cord injury')"", ""(645, 649, 'condition', 'pain')"", ""(572, 576, 'condition', 'pain')"", ""(1069, 1071, 'condition', 'np')"", ""(165, 168, 'condition', 'sci')"", ""(74, 92, 'condition', 'spinal cord injury')"", ""(792, 804, 'physical', 'hydrotherapy')"", ""(424, 428, 'condition', 'pain')"", ""(968, 972, 'condition', 'pain')"", ""(1711, 1733, 'condition', 'pain catastrophization')"", ""(1089, 1092, 'condition', 'sci')"", ""(1840, 1842, 'condition', 'np')""}",condition,"{""(511, 515, 'condition', 'pain')"", ""(1735, 1739, 'condition', 'pain')"", ""(167, 170, 'condition', 'sci')"", ""(958, 977, 'condition', 'chronic lumbar pain')"", ""(27, 43, 'condition', 'neuropathic pain')"", ""(1259, 1271, 'other', 'hydrotherapy')"", ""(397, 400, 'condition', 'sci')"", ""(1674, 1676, 'condition', 'np')"", ""(404, 420, 'condition', 'neuropathic pain')"", ""(1683, 1685, 'condition', 'np')"", ""(577, 581, 'condition', 'pain')"", ""(178, 196, 'condition', 'spinal cord injury')"", ""(429, 433, 'condition', 'pain')"", ""(1399, 1411, 'other', 'hydrotherapy')"", ""(1074, 1076, 'condition', 'np')"", ""(1425, 1432, 'other', 'therapy')"", ""(423, 425, 'condition', 'np')"", ""(1013, 1017, 'condition', 'pain')"", ""(1416, 1424, 'physical', 'physical')"", ""(442, 454, 'condition', 'chronic pain')"", ""(1874, 1876, 'condition', 'np')"", ""(11, 23, 'other', 'hydrotherapy')"", ""(146, 164, 'condition', 'spinal cord injury')"", ""(1291, 1316, 'control', 'standard physical therapy')"", ""(48, 70, 'condition', 'pain catastrophization')"", ""(596, 600, 'condition', 'pain')"", ""(813, 817, 'condition', 'pain')"", ""(797, 809, 'other', 'hydrotherapy')"", ""(1054, 1066, 'other', 'hydrotherapy')"", ""(74, 92, 'condition', 'spinal cord injury')"", ""(941, 953, 'condition', 'fibromyalgia')"", ""(1094, 1097, 'condition', 'sci')"", ""(1885, 1888, 'condition', 'cat')"", ""(650, 654, 'condition', 'pain')""}",biobert-v1.1
sci,NCT04164810,fn,"{""(591, 595, 'condition', 'pain')"", ""(394, 397, 'condition', 'sci')"", ""(1284, 1309, 'control', 'standard physical therapy')"", ""(419, 421, 'condition', 'np')"", ""(2829, 2841, 'physical', 'hydrotherapy')"", ""(27, 43, 'condition', 'neuropathic pain')"", ""(808, 812, 'condition', 'pain')"", ""(1706, 1709, 'condition', 'pcs')"", ""(11, 23, 'physical', 'hydrotherapy')"", ""(1390, 1402, 'physical', 'hydrotherapy')"", ""(401, 417, 'condition', 'neuropathic pain')"", ""(1254, 1266, 'physical', 'hydrotherapy')"", ""(437, 449, 'condition', 'chronic pain')"", ""(2845, 2847, 'condition', 'np')"", ""(2865, 2868, 'condition', 'sci')"", ""(506, 510, 'condition', 'pain')"", ""(1008, 1012, 'condition', 'pain')"", ""(175, 193, 'condition', 'spinal cord injury')"", ""(1407, 1423, 'control', 'physical therapy')"", ""(1049, 1061, 'physical', 'hydrotherapy')"", ""(48, 70, 'condition', 'pain catastrophization')"", ""(145, 163, 'condition', 'spinal cord injury')"", ""(645, 649, 'condition', 'pain')"", ""(572, 576, 'condition', 'pain')"", ""(1069, 1071, 'condition', 'np')"", ""(165, 168, 'condition', 'sci')"", ""(74, 92, 'condition', 'spinal cord injury')"", ""(792, 804, 'physical', 'hydrotherapy')"", ""(424, 428, 'condition', 'pain')"", ""(968, 972, 'condition', 'pain')"", ""(1711, 1733, 'condition', 'pain catastrophization')"", ""(1089, 1092, 'condition', 'sci')"", ""(1840, 1842, 'condition', 'np')""}",condition,"{""(511, 515, 'condition', 'pain')"", ""(1735, 1739, 'condition', 'pain')"", ""(167, 170, 'condition', 'sci')"", ""(958, 977, 'condition', 'chronic lumbar pain')"", ""(27, 43, 'condition', 'neuropathic pain')"", ""(1259, 1271, 'other', 'hydrotherapy')"", ""(397, 400, 'condition', 'sci')"", ""(1674, 1676, 'condition', 'np')"", ""(404, 420, 'condition', 'neuropathic pain')"", ""(1683, 1685, 'condition', 'np')"", ""(577, 581, 'condition', 'pain')"", ""(178, 196, 'condition', 'spinal cord injury')"", ""(429, 433, 'condition', 'pain')"", ""(1399, 1411, 'other', 'hydrotherapy')"", ""(1074, 1076, 'condition', 'np')"", ""(1425, 1432, 'other', 'therapy')"", ""(423, 425, 'condition', 'np')"", ""(1013, 1017, 'condition', 'pain')"", ""(1416, 1424, 'physical', 'physical')"", ""(442, 454, 'condition', 'chronic pain')"", ""(1874, 1876, 'condition', 'np')"", ""(11, 23, 'other', 'hydrotherapy')"", ""(146, 164, 'condition', 'spinal cord injury')"", ""(1291, 1316, 'control', 'standard physical therapy')"", ""(48, 70, 'condition', 'pain catastrophization')"", ""(596, 600, 'condition', 'pain')"", ""(813, 817, 'condition', 'pain')"", ""(797, 809, 'other', 'hydrotherapy')"", ""(1054, 1066, 'other', 'hydrotherapy')"", ""(74, 92, 'condition', 'spinal cord injury')"", ""(941, 953, 'condition', 'fibromyalgia')"", ""(1094, 1097, 'condition', 'sci')"", ""(1885, 1888, 'condition', 'cat')"", ""(650, 654, 'condition', 'pain')""}",biobert-v1.1
hydrotherapy,NCT04164810,fn,"{""(591, 595, 'condition', 'pain')"", ""(394, 397, 'condition', 'sci')"", ""(1284, 1309, 'control', 'standard physical therapy')"", ""(419, 421, 'condition', 'np')"", ""(2829, 2841, 'physical', 'hydrotherapy')"", ""(27, 43, 'condition', 'neuropathic pain')"", ""(808, 812, 'condition', 'pain')"", ""(1706, 1709, 'condition', 'pcs')"", ""(11, 23, 'physical', 'hydrotherapy')"", ""(1390, 1402, 'physical', 'hydrotherapy')"", ""(401, 417, 'condition', 'neuropathic pain')"", ""(1254, 1266, 'physical', 'hydrotherapy')"", ""(437, 449, 'condition', 'chronic pain')"", ""(2845, 2847, 'condition', 'np')"", ""(2865, 2868, 'condition', 'sci')"", ""(506, 510, 'condition', 'pain')"", ""(1008, 1012, 'condition', 'pain')"", ""(175, 193, 'condition', 'spinal cord injury')"", ""(1407, 1423, 'control', 'physical therapy')"", ""(1049, 1061, 'physical', 'hydrotherapy')"", ""(48, 70, 'condition', 'pain catastrophization')"", ""(145, 163, 'condition', 'spinal cord injury')"", ""(645, 649, 'condition', 'pain')"", ""(572, 576, 'condition', 'pain')"", ""(1069, 1071, 'condition', 'np')"", ""(165, 168, 'condition', 'sci')"", ""(74, 92, 'condition', 'spinal cord injury')"", ""(792, 804, 'physical', 'hydrotherapy')"", ""(424, 428, 'condition', 'pain')"", ""(968, 972, 'condition', 'pain')"", ""(1711, 1733, 'condition', 'pain catastrophization')"", ""(1089, 1092, 'condition', 'sci')"", ""(1840, 1842, 'condition', 'np')""}",physical,"{""(511, 515, 'condition', 'pain')"", ""(1735, 1739, 'condition', 'pain')"", ""(167, 170, 'condition', 'sci')"", ""(958, 977, 'condition', 'chronic lumbar pain')"", ""(27, 43, 'condition', 'neuropathic pain')"", ""(1259, 1271, 'other', 'hydrotherapy')"", ""(397, 400, 'condition', 'sci')"", ""(1674, 1676, 'condition', 'np')"", ""(404, 420, 'condition', 'neuropathic pain')"", ""(1683, 1685, 'condition', 'np')"", ""(577, 581, 'condition', 'pain')"", ""(178, 196, 'condition', 'spinal cord injury')"", ""(429, 433, 'condition', 'pain')"", ""(1399, 1411, 'other', 'hydrotherapy')"", ""(1074, 1076, 'condition', 'np')"", ""(1425, 1432, 'other', 'therapy')"", ""(423, 425, 'condition', 'np')"", ""(1013, 1017, 'condition', 'pain')"", ""(1416, 1424, 'physical', 'physical')"", ""(442, 454, 'condition', 'chronic pain')"", ""(1874, 1876, 'condition', 'np')"", ""(11, 23, 'other', 'hydrotherapy')"", ""(146, 164, 'condition', 'spinal cord injury')"", ""(1291, 1316, 'control', 'standard physical therapy')"", ""(48, 70, 'condition', 'pain catastrophization')"", ""(596, 600, 'condition', 'pain')"", ""(813, 817, 'condition', 'pain')"", ""(797, 809, 'other', 'hydrotherapy')"", ""(1054, 1066, 'other', 'hydrotherapy')"", ""(74, 92, 'condition', 'spinal cord injury')"", ""(941, 953, 'condition', 'fibromyalgia')"", ""(1094, 1097, 'condition', 'sci')"", ""(1885, 1888, 'condition', 'cat')"", ""(650, 654, 'condition', 'pain')""}",biobert-v1.1
pain,NCT04164810,fn,"{""(591, 595, 'condition', 'pain')"", ""(394, 397, 'condition', 'sci')"", ""(1284, 1309, 'control', 'standard physical therapy')"", ""(419, 421, 'condition', 'np')"", ""(2829, 2841, 'physical', 'hydrotherapy')"", ""(27, 43, 'condition', 'neuropathic pain')"", ""(808, 812, 'condition', 'pain')"", ""(1706, 1709, 'condition', 'pcs')"", ""(11, 23, 'physical', 'hydrotherapy')"", ""(1390, 1402, 'physical', 'hydrotherapy')"", ""(401, 417, 'condition', 'neuropathic pain')"", ""(1254, 1266, 'physical', 'hydrotherapy')"", ""(437, 449, 'condition', 'chronic pain')"", ""(2845, 2847, 'condition', 'np')"", ""(2865, 2868, 'condition', 'sci')"", ""(506, 510, 'condition', 'pain')"", ""(1008, 1012, 'condition', 'pain')"", ""(175, 193, 'condition', 'spinal cord injury')"", ""(1407, 1423, 'control', 'physical therapy')"", ""(1049, 1061, 'physical', 'hydrotherapy')"", ""(48, 70, 'condition', 'pain catastrophization')"", ""(145, 163, 'condition', 'spinal cord injury')"", ""(645, 649, 'condition', 'pain')"", ""(572, 576, 'condition', 'pain')"", ""(1069, 1071, 'condition', 'np')"", ""(165, 168, 'condition', 'sci')"", ""(74, 92, 'condition', 'spinal cord injury')"", ""(792, 804, 'physical', 'hydrotherapy')"", ""(424, 428, 'condition', 'pain')"", ""(968, 972, 'condition', 'pain')"", ""(1711, 1733, 'condition', 'pain catastrophization')"", ""(1089, 1092, 'condition', 'sci')"", ""(1840, 1842, 'condition', 'np')""}",condition,"{""(511, 515, 'condition', 'pain')"", ""(1735, 1739, 'condition', 'pain')"", ""(167, 170, 'condition', 'sci')"", ""(958, 977, 'condition', 'chronic lumbar pain')"", ""(27, 43, 'condition', 'neuropathic pain')"", ""(1259, 1271, 'other', 'hydrotherapy')"", ""(397, 400, 'condition', 'sci')"", ""(1674, 1676, 'condition', 'np')"", ""(404, 420, 'condition', 'neuropathic pain')"", ""(1683, 1685, 'condition', 'np')"", ""(577, 581, 'condition', 'pain')"", ""(178, 196, 'condition', 'spinal cord injury')"", ""(429, 433, 'condition', 'pain')"", ""(1399, 1411, 'other', 'hydrotherapy')"", ""(1074, 1076, 'condition', 'np')"", ""(1425, 1432, 'other', 'therapy')"", ""(423, 425, 'condition', 'np')"", ""(1013, 1017, 'condition', 'pain')"", ""(1416, 1424, 'physical', 'physical')"", ""(442, 454, 'condition', 'chronic pain')"", ""(1874, 1876, 'condition', 'np')"", ""(11, 23, 'other', 'hydrotherapy')"", ""(146, 164, 'condition', 'spinal cord injury')"", ""(1291, 1316, 'control', 'standard physical therapy')"", ""(48, 70, 'condition', 'pain catastrophization')"", ""(596, 600, 'condition', 'pain')"", ""(813, 817, 'condition', 'pain')"", ""(797, 809, 'other', 'hydrotherapy')"", ""(1054, 1066, 'other', 'hydrotherapy')"", ""(74, 92, 'condition', 'spinal cord injury')"", ""(941, 953, 'condition', 'fibromyalgia')"", ""(1094, 1097, 'condition', 'sci')"", ""(1885, 1888, 'condition', 'cat')"", ""(650, 654, 'condition', 'pain')""}",biobert-v1.1
pain,NCT04164810,fn,"{""(591, 595, 'condition', 'pain')"", ""(394, 397, 'condition', 'sci')"", ""(1284, 1309, 'control', 'standard physical therapy')"", ""(419, 421, 'condition', 'np')"", ""(2829, 2841, 'physical', 'hydrotherapy')"", ""(27, 43, 'condition', 'neuropathic pain')"", ""(808, 812, 'condition', 'pain')"", ""(1706, 1709, 'condition', 'pcs')"", ""(11, 23, 'physical', 'hydrotherapy')"", ""(1390, 1402, 'physical', 'hydrotherapy')"", ""(401, 417, 'condition', 'neuropathic pain')"", ""(1254, 1266, 'physical', 'hydrotherapy')"", ""(437, 449, 'condition', 'chronic pain')"", ""(2845, 2847, 'condition', 'np')"", ""(2865, 2868, 'condition', 'sci')"", ""(506, 510, 'condition', 'pain')"", ""(1008, 1012, 'condition', 'pain')"", ""(175, 193, 'condition', 'spinal cord injury')"", ""(1407, 1423, 'control', 'physical therapy')"", ""(1049, 1061, 'physical', 'hydrotherapy')"", ""(48, 70, 'condition', 'pain catastrophization')"", ""(145, 163, 'condition', 'spinal cord injury')"", ""(645, 649, 'condition', 'pain')"", ""(572, 576, 'condition', 'pain')"", ""(1069, 1071, 'condition', 'np')"", ""(165, 168, 'condition', 'sci')"", ""(74, 92, 'condition', 'spinal cord injury')"", ""(792, 804, 'physical', 'hydrotherapy')"", ""(424, 428, 'condition', 'pain')"", ""(968, 972, 'condition', 'pain')"", ""(1711, 1733, 'condition', 'pain catastrophization')"", ""(1089, 1092, 'condition', 'sci')"", ""(1840, 1842, 'condition', 'np')""}",condition,"{""(511, 515, 'condition', 'pain')"", ""(1735, 1739, 'condition', 'pain')"", ""(167, 170, 'condition', 'sci')"", ""(958, 977, 'condition', 'chronic lumbar pain')"", ""(27, 43, 'condition', 'neuropathic pain')"", ""(1259, 1271, 'other', 'hydrotherapy')"", ""(397, 400, 'condition', 'sci')"", ""(1674, 1676, 'condition', 'np')"", ""(404, 420, 'condition', 'neuropathic pain')"", ""(1683, 1685, 'condition', 'np')"", ""(577, 581, 'condition', 'pain')"", ""(178, 196, 'condition', 'spinal cord injury')"", ""(429, 433, 'condition', 'pain')"", ""(1399, 1411, 'other', 'hydrotherapy')"", ""(1074, 1076, 'condition', 'np')"", ""(1425, 1432, 'other', 'therapy')"", ""(423, 425, 'condition', 'np')"", ""(1013, 1017, 'condition', 'pain')"", ""(1416, 1424, 'physical', 'physical')"", ""(442, 454, 'condition', 'chronic pain')"", ""(1874, 1876, 'condition', 'np')"", ""(11, 23, 'other', 'hydrotherapy')"", ""(146, 164, 'condition', 'spinal cord injury')"", ""(1291, 1316, 'control', 'standard physical therapy')"", ""(48, 70, 'condition', 'pain catastrophization')"", ""(596, 600, 'condition', 'pain')"", ""(813, 817, 'condition', 'pain')"", ""(797, 809, 'other', 'hydrotherapy')"", ""(1054, 1066, 'other', 'hydrotherapy')"", ""(74, 92, 'condition', 'spinal cord injury')"", ""(941, 953, 'condition', 'fibromyalgia')"", ""(1094, 1097, 'condition', 'sci')"", ""(1885, 1888, 'condition', 'cat')"", ""(650, 654, 'condition', 'pain')""}",biobert-v1.1
pain catastrophization,NCT04164810,fn,"{""(591, 595, 'condition', 'pain')"", ""(394, 397, 'condition', 'sci')"", ""(1284, 1309, 'control', 'standard physical therapy')"", ""(419, 421, 'condition', 'np')"", ""(2829, 2841, 'physical', 'hydrotherapy')"", ""(27, 43, 'condition', 'neuropathic pain')"", ""(808, 812, 'condition', 'pain')"", ""(1706, 1709, 'condition', 'pcs')"", ""(11, 23, 'physical', 'hydrotherapy')"", ""(1390, 1402, 'physical', 'hydrotherapy')"", ""(401, 417, 'condition', 'neuropathic pain')"", ""(1254, 1266, 'physical', 'hydrotherapy')"", ""(437, 449, 'condition', 'chronic pain')"", ""(2845, 2847, 'condition', 'np')"", ""(2865, 2868, 'condition', 'sci')"", ""(506, 510, 'condition', 'pain')"", ""(1008, 1012, 'condition', 'pain')"", ""(175, 193, 'condition', 'spinal cord injury')"", ""(1407, 1423, 'control', 'physical therapy')"", ""(1049, 1061, 'physical', 'hydrotherapy')"", ""(48, 70, 'condition', 'pain catastrophization')"", ""(145, 163, 'condition', 'spinal cord injury')"", ""(645, 649, 'condition', 'pain')"", ""(572, 576, 'condition', 'pain')"", ""(1069, 1071, 'condition', 'np')"", ""(165, 168, 'condition', 'sci')"", ""(74, 92, 'condition', 'spinal cord injury')"", ""(792, 804, 'physical', 'hydrotherapy')"", ""(424, 428, 'condition', 'pain')"", ""(968, 972, 'condition', 'pain')"", ""(1711, 1733, 'condition', 'pain catastrophization')"", ""(1089, 1092, 'condition', 'sci')"", ""(1840, 1842, 'condition', 'np')""}",condition,"{""(511, 515, 'condition', 'pain')"", ""(1735, 1739, 'condition', 'pain')"", ""(167, 170, 'condition', 'sci')"", ""(958, 977, 'condition', 'chronic lumbar pain')"", ""(27, 43, 'condition', 'neuropathic pain')"", ""(1259, 1271, 'other', 'hydrotherapy')"", ""(397, 400, 'condition', 'sci')"", ""(1674, 1676, 'condition', 'np')"", ""(404, 420, 'condition', 'neuropathic pain')"", ""(1683, 1685, 'condition', 'np')"", ""(577, 581, 'condition', 'pain')"", ""(178, 196, 'condition', 'spinal cord injury')"", ""(429, 433, 'condition', 'pain')"", ""(1399, 1411, 'other', 'hydrotherapy')"", ""(1074, 1076, 'condition', 'np')"", ""(1425, 1432, 'other', 'therapy')"", ""(423, 425, 'condition', 'np')"", ""(1013, 1017, 'condition', 'pain')"", ""(1416, 1424, 'physical', 'physical')"", ""(442, 454, 'condition', 'chronic pain')"", ""(1874, 1876, 'condition', 'np')"", ""(11, 23, 'other', 'hydrotherapy')"", ""(146, 164, 'condition', 'spinal cord injury')"", ""(1291, 1316, 'control', 'standard physical therapy')"", ""(48, 70, 'condition', 'pain catastrophization')"", ""(596, 600, 'condition', 'pain')"", ""(813, 817, 'condition', 'pain')"", ""(797, 809, 'other', 'hydrotherapy')"", ""(1054, 1066, 'other', 'hydrotherapy')"", ""(74, 92, 'condition', 'spinal cord injury')"", ""(941, 953, 'condition', 'fibromyalgia')"", ""(1094, 1097, 'condition', 'sci')"", ""(1885, 1888, 'condition', 'cat')"", ""(650, 654, 'condition', 'pain')""}",biobert-v1.1
sci,NCT04164810,fn,"{""(591, 595, 'condition', 'pain')"", ""(394, 397, 'condition', 'sci')"", ""(1284, 1309, 'control', 'standard physical therapy')"", ""(419, 421, 'condition', 'np')"", ""(2829, 2841, 'physical', 'hydrotherapy')"", ""(27, 43, 'condition', 'neuropathic pain')"", ""(808, 812, 'condition', 'pain')"", ""(1706, 1709, 'condition', 'pcs')"", ""(11, 23, 'physical', 'hydrotherapy')"", ""(1390, 1402, 'physical', 'hydrotherapy')"", ""(401, 417, 'condition', 'neuropathic pain')"", ""(1254, 1266, 'physical', 'hydrotherapy')"", ""(437, 449, 'condition', 'chronic pain')"", ""(2845, 2847, 'condition', 'np')"", ""(2865, 2868, 'condition', 'sci')"", ""(506, 510, 'condition', 'pain')"", ""(1008, 1012, 'condition', 'pain')"", ""(175, 193, 'condition', 'spinal cord injury')"", ""(1407, 1423, 'control', 'physical therapy')"", ""(1049, 1061, 'physical', 'hydrotherapy')"", ""(48, 70, 'condition', 'pain catastrophization')"", ""(145, 163, 'condition', 'spinal cord injury')"", ""(645, 649, 'condition', 'pain')"", ""(572, 576, 'condition', 'pain')"", ""(1069, 1071, 'condition', 'np')"", ""(165, 168, 'condition', 'sci')"", ""(74, 92, 'condition', 'spinal cord injury')"", ""(792, 804, 'physical', 'hydrotherapy')"", ""(424, 428, 'condition', 'pain')"", ""(968, 972, 'condition', 'pain')"", ""(1711, 1733, 'condition', 'pain catastrophization')"", ""(1089, 1092, 'condition', 'sci')"", ""(1840, 1842, 'condition', 'np')""}",condition,"{""(511, 515, 'condition', 'pain')"", ""(1735, 1739, 'condition', 'pain')"", ""(167, 170, 'condition', 'sci')"", ""(958, 977, 'condition', 'chronic lumbar pain')"", ""(27, 43, 'condition', 'neuropathic pain')"", ""(1259, 1271, 'other', 'hydrotherapy')"", ""(397, 400, 'condition', 'sci')"", ""(1674, 1676, 'condition', 'np')"", ""(404, 420, 'condition', 'neuropathic pain')"", ""(1683, 1685, 'condition', 'np')"", ""(577, 581, 'condition', 'pain')"", ""(178, 196, 'condition', 'spinal cord injury')"", ""(429, 433, 'condition', 'pain')"", ""(1399, 1411, 'other', 'hydrotherapy')"", ""(1074, 1076, 'condition', 'np')"", ""(1425, 1432, 'other', 'therapy')"", ""(423, 425, 'condition', 'np')"", ""(1013, 1017, 'condition', 'pain')"", ""(1416, 1424, 'physical', 'physical')"", ""(442, 454, 'condition', 'chronic pain')"", ""(1874, 1876, 'condition', 'np')"", ""(11, 23, 'other', 'hydrotherapy')"", ""(146, 164, 'condition', 'spinal cord injury')"", ""(1291, 1316, 'control', 'standard physical therapy')"", ""(48, 70, 'condition', 'pain catastrophization')"", ""(596, 600, 'condition', 'pain')"", ""(813, 817, 'condition', 'pain')"", ""(797, 809, 'other', 'hydrotherapy')"", ""(1054, 1066, 'other', 'hydrotherapy')"", ""(74, 92, 'condition', 'spinal cord injury')"", ""(941, 953, 'condition', 'fibromyalgia')"", ""(1094, 1097, 'condition', 'sci')"", ""(1885, 1888, 'condition', 'cat')"", ""(650, 654, 'condition', 'pain')""}",biobert-v1.1
np,NCT04164810,fn,"{""(591, 595, 'condition', 'pain')"", ""(394, 397, 'condition', 'sci')"", ""(1284, 1309, 'control', 'standard physical therapy')"", ""(419, 421, 'condition', 'np')"", ""(2829, 2841, 'physical', 'hydrotherapy')"", ""(27, 43, 'condition', 'neuropathic pain')"", ""(808, 812, 'condition', 'pain')"", ""(1706, 1709, 'condition', 'pcs')"", ""(11, 23, 'physical', 'hydrotherapy')"", ""(1390, 1402, 'physical', 'hydrotherapy')"", ""(401, 417, 'condition', 'neuropathic pain')"", ""(1254, 1266, 'physical', 'hydrotherapy')"", ""(437, 449, 'condition', 'chronic pain')"", ""(2845, 2847, 'condition', 'np')"", ""(2865, 2868, 'condition', 'sci')"", ""(506, 510, 'condition', 'pain')"", ""(1008, 1012, 'condition', 'pain')"", ""(175, 193, 'condition', 'spinal cord injury')"", ""(1407, 1423, 'control', 'physical therapy')"", ""(1049, 1061, 'physical', 'hydrotherapy')"", ""(48, 70, 'condition', 'pain catastrophization')"", ""(145, 163, 'condition', 'spinal cord injury')"", ""(645, 649, 'condition', 'pain')"", ""(572, 576, 'condition', 'pain')"", ""(1069, 1071, 'condition', 'np')"", ""(165, 168, 'condition', 'sci')"", ""(74, 92, 'condition', 'spinal cord injury')"", ""(792, 804, 'physical', 'hydrotherapy')"", ""(424, 428, 'condition', 'pain')"", ""(968, 972, 'condition', 'pain')"", ""(1711, 1733, 'condition', 'pain catastrophization')"", ""(1089, 1092, 'condition', 'sci')"", ""(1840, 1842, 'condition', 'np')""}",condition,"{""(511, 515, 'condition', 'pain')"", ""(1735, 1739, 'condition', 'pain')"", ""(167, 170, 'condition', 'sci')"", ""(958, 977, 'condition', 'chronic lumbar pain')"", ""(27, 43, 'condition', 'neuropathic pain')"", ""(1259, 1271, 'other', 'hydrotherapy')"", ""(397, 400, 'condition', 'sci')"", ""(1674, 1676, 'condition', 'np')"", ""(404, 420, 'condition', 'neuropathic pain')"", ""(1683, 1685, 'condition', 'np')"", ""(577, 581, 'condition', 'pain')"", ""(178, 196, 'condition', 'spinal cord injury')"", ""(429, 433, 'condition', 'pain')"", ""(1399, 1411, 'other', 'hydrotherapy')"", ""(1074, 1076, 'condition', 'np')"", ""(1425, 1432, 'other', 'therapy')"", ""(423, 425, 'condition', 'np')"", ""(1013, 1017, 'condition', 'pain')"", ""(1416, 1424, 'physical', 'physical')"", ""(442, 454, 'condition', 'chronic pain')"", ""(1874, 1876, 'condition', 'np')"", ""(11, 23, 'other', 'hydrotherapy')"", ""(146, 164, 'condition', 'spinal cord injury')"", ""(1291, 1316, 'control', 'standard physical therapy')"", ""(48, 70, 'condition', 'pain catastrophization')"", ""(596, 600, 'condition', 'pain')"", ""(813, 817, 'condition', 'pain')"", ""(797, 809, 'other', 'hydrotherapy')"", ""(1054, 1066, 'other', 'hydrotherapy')"", ""(74, 92, 'condition', 'spinal cord injury')"", ""(941, 953, 'condition', 'fibromyalgia')"", ""(1094, 1097, 'condition', 'sci')"", ""(1885, 1888, 'condition', 'cat')"", ""(650, 654, 'condition', 'pain')""}",biobert-v1.1
ear and hearing problems,NCT03916029,tp,"{""(871, 887, 'control', 'current practice')"", ""(238, 269, 'behavioural', 'hearing for learning initiative')"", ""(40, 92, 'behavioural', 'service-enhancement model of ear health facilitators')"", ""(981, 1005, 'condition', 'ear and hearing problems')"", ""(729, 784, 'behavioural', 'ear and hearing clinical and education support officers')"", ""(388, 455, 'behavioural', 'community-based service-enhancement model of ear and hearing health')"", ""(4, 35, 'behavioural', 'hearing for learning initiative')"", ""(330, 334, 'behavioural', 'hfli')""}",condition,"{""(119, 133, 'condition', '##ar and hearing')"", ""(424, 429, 'other', 'model')"", ""(825, 856, 'other', 'hearing for learning initiative')"", ""(238, 269, 'other', 'hearing for learning initiative')"", ""(981, 1005, 'condition', 'ear and hearing problems')"", ""(4, 35, 'other', 'hearing for learning initiative')"", ""(40, 47, 'other', 'service')"", ""(47, 59, 'behavioural', '- enhancement')"", ""(411, 423, 'behavioural', '- enhancement')"", ""(398, 411, 'other', 'based service')"", ""(729, 784, 'other', 'ear and hearing clinical and education support officers')"", ""(397, 398, 'behavioural', '-')"", ""(449, 455, 'other', 'health')"", ""(388, 397, 'other', 'community')"", ""(60, 68, 'other', 'model of')"", ""(69, 79, 'other', 'ear health')"", ""(89, 92, 'other', '##ors')""}",biobert-v1.1
##ar and hearing,NCT03916029,fp,"{""(871, 887, 'control', 'current practice')"", ""(238, 269, 'behavioural', 'hearing for learning initiative')"", ""(40, 92, 'behavioural', 'service-enhancement model of ear health facilitators')"", ""(981, 1005, 'condition', 'ear and hearing problems')"", ""(729, 784, 'behavioural', 'ear and hearing clinical and education support officers')"", ""(388, 455, 'behavioural', 'community-based service-enhancement model of ear and hearing health')"", ""(4, 35, 'behavioural', 'hearing for learning initiative')"", ""(330, 334, 'behavioural', 'hfli')""}",condition,"{""(119, 133, 'condition', '##ar and hearing')"", ""(424, 429, 'other', 'model')"", ""(825, 856, 'other', 'hearing for learning initiative')"", ""(238, 269, 'other', 'hearing for learning initiative')"", ""(981, 1005, 'condition', 'ear and hearing problems')"", ""(4, 35, 'other', 'hearing for learning initiative')"", ""(40, 47, 'other', 'service')"", ""(47, 59, 'behavioural', '- enhancement')"", ""(411, 423, 'behavioural', '- enhancement')"", ""(398, 411, 'other', 'based service')"", ""(729, 784, 'other', 'ear and hearing clinical and education support officers')"", ""(397, 398, 'behavioural', '-')"", ""(449, 455, 'other', 'health')"", ""(388, 397, 'other', 'community')"", ""(60, 68, 'other', 'model of')"", ""(69, 79, 'other', 'ear health')"", ""(89, 92, 'other', '##ors')""}",biobert-v1.1
