entity_token,nct_id,evaluation,target,entity_class,predicted,model
in vivo aav2 mediated delivery of the gene encoding ntn,NCT00252850,fn,"{""(31, 39, 'other', 'cere-120')"", ""(334, 389, 'other', 'in vivo aav2 mediated delivery of the gene encoding ntn')"", ""(41, 96, 'other', 'adeno-associated virus serotype 2 [aav2]-neurturin[ntn]')"", ""(391, 399, 'other', 'cere-120')"", ""(474, 482, 'other', 'cere-120')"", '(178, 208, \'condition\', ""idiopathic parkinson\'s disease"")'}",other,"{""(82, 91, 'drug', 'neurturin')"", ""(345, 346, 'surgical', '##2')"", ""(474, 482, 'drug', 'cere - 120')"", ""(342, 345, 'other', 'aav')"", '(178, 208, \'condition\', ""idiopathic parkinson \' s disease"")', ""(46, 74, 'surgical', '- associated virus serotype 2')"", ""(76, 79, 'other', 'aav')"", ""(41, 46, 'other', 'adeno')"", ""(391, 399, 'drug', 'cere - 120')"", ""(386, 389, 'drug', 'ntn')"", ""(92, 95, 'drug', 'ntn')"", ""(31, 39, 'drug', 'cere - 120')"", ""(79, 80, 'surgical', '##2')""}",BioLinkBERT-base
adeno-associated virus serotype 2 [aav2]-neurturin[ntn],NCT00252850,fn,"{""(31, 39, 'other', 'cere-120')"", ""(334, 389, 'other', 'in vivo aav2 mediated delivery of the gene encoding ntn')"", ""(41, 96, 'other', 'adeno-associated virus serotype 2 [aav2]-neurturin[ntn]')"", ""(391, 399, 'other', 'cere-120')"", ""(474, 482, 'other', 'cere-120')"", '(178, 208, \'condition\', ""idiopathic parkinson\'s disease"")'}",other,"{""(82, 91, 'drug', 'neurturin')"", ""(345, 346, 'surgical', '##2')"", ""(474, 482, 'drug', 'cere - 120')"", ""(342, 345, 'other', 'aav')"", '(178, 208, \'condition\', ""idiopathic parkinson \' s disease"")', ""(46, 74, 'surgical', '- associated virus serotype 2')"", ""(76, 79, 'other', 'aav')"", ""(41, 46, 'other', 'adeno')"", ""(391, 399, 'drug', 'cere - 120')"", ""(386, 389, 'drug', 'ntn')"", ""(92, 95, 'drug', 'ntn')"", ""(31, 39, 'drug', 'cere - 120')"", ""(79, 80, 'surgical', '##2')""}",BioLinkBERT-base
cere-120,NCT00252850,fn,"{""(31, 39, 'other', 'cere-120')"", ""(334, 389, 'other', 'in vivo aav2 mediated delivery of the gene encoding ntn')"", ""(41, 96, 'other', 'adeno-associated virus serotype 2 [aav2]-neurturin[ntn]')"", ""(391, 399, 'other', 'cere-120')"", ""(474, 482, 'other', 'cere-120')"", '(178, 208, \'condition\', ""idiopathic parkinson\'s disease"")'}",other,"{""(82, 91, 'drug', 'neurturin')"", ""(345, 346, 'surgical', '##2')"", ""(474, 482, 'drug', 'cere - 120')"", ""(342, 345, 'other', 'aav')"", '(178, 208, \'condition\', ""idiopathic parkinson \' s disease"")', ""(46, 74, 'surgical', '- associated virus serotype 2')"", ""(76, 79, 'other', 'aav')"", ""(41, 46, 'other', 'adeno')"", ""(391, 399, 'drug', 'cere - 120')"", ""(386, 389, 'drug', 'ntn')"", ""(92, 95, 'drug', 'ntn')"", ""(31, 39, 'drug', 'cere - 120')"", ""(79, 80, 'surgical', '##2')""}",BioLinkBERT-base
cere-120,NCT00252850,fn,"{""(31, 39, 'other', 'cere-120')"", ""(334, 389, 'other', 'in vivo aav2 mediated delivery of the gene encoding ntn')"", ""(41, 96, 'other', 'adeno-associated virus serotype 2 [aav2]-neurturin[ntn]')"", ""(391, 399, 'other', 'cere-120')"", ""(474, 482, 'other', 'cere-120')"", '(178, 208, \'condition\', ""idiopathic parkinson\'s disease"")'}",other,"{""(82, 91, 'drug', 'neurturin')"", ""(345, 346, 'surgical', '##2')"", ""(474, 482, 'drug', 'cere - 120')"", ""(342, 345, 'other', 'aav')"", '(178, 208, \'condition\', ""idiopathic parkinson \' s disease"")', ""(46, 74, 'surgical', '- associated virus serotype 2')"", ""(76, 79, 'other', 'aav')"", ""(41, 46, 'other', 'adeno')"", ""(391, 399, 'drug', 'cere - 120')"", ""(386, 389, 'drug', 'ntn')"", ""(92, 95, 'drug', 'ntn')"", ""(31, 39, 'drug', 'cere - 120')"", ""(79, 80, 'surgical', '##2')""}",BioLinkBERT-base
cere-120,NCT00252850,fn,"{""(31, 39, 'other', 'cere-120')"", ""(334, 389, 'other', 'in vivo aav2 mediated delivery of the gene encoding ntn')"", ""(41, 96, 'other', 'adeno-associated virus serotype 2 [aav2]-neurturin[ntn]')"", ""(391, 399, 'other', 'cere-120')"", ""(474, 482, 'other', 'cere-120')"", '(178, 208, \'condition\', ""idiopathic parkinson\'s disease"")'}",other,"{""(82, 91, 'drug', 'neurturin')"", ""(345, 346, 'surgical', '##2')"", ""(474, 482, 'drug', 'cere - 120')"", ""(342, 345, 'other', 'aav')"", '(178, 208, \'condition\', ""idiopathic parkinson \' s disease"")', ""(46, 74, 'surgical', '- associated virus serotype 2')"", ""(76, 79, 'other', 'aav')"", ""(41, 46, 'other', 'adeno')"", ""(391, 399, 'drug', 'cere - 120')"", ""(386, 389, 'drug', 'ntn')"", ""(92, 95, 'drug', 'ntn')"", ""(31, 39, 'drug', 'cere - 120')"", ""(79, 80, 'surgical', '##2')""}",BioLinkBERT-base
cimt,NCT02840643,tp,"{""(116, 165, 'physical', 'combined unimanual and bimanual intensive therapy')"", ""(335, 370, 'physical', 'constraint-induced movement therapy')"", ""(226, 236, 'condition', 'hemiplegia')"", ""(32, 48, 'physical', 'bimanual therapy')"", ""(183, 206, 'condition', 'unilateral brain injury')"", ""(67, 90, 'condition', 'unilateral brain injury')"", ""(650, 681, 'physical', 'constraint and bimanual therapy')"", ""(569, 585, 'physical', 'bimanual therapy')"", ""(9, 27, 'physical', 'constraint therapy')"", ""(372, 376, 'physical', 'cimt')""}",physical,"{""(35, 48, 'physical', '##anual therapy')"", ""(116, 134, 'other', 'combined unimanual')"", ""(0, 27, 'other', 'combined constraint therapy')"", ""(226, 236, 'condition', 'hemiplegia')"", ""(335, 370, 'physical', 'constraint - induced movement therapy')"", ""(183, 206, 'condition', 'unilateral brain injury')"", ""(32, 35, 'other', 'bim')"", ""(578, 585, 'physical', 'therapy')"", ""(67, 90, 'condition', 'unilateral brain injury')"", ""(135, 165, 'physical', 'and bimanual intensive therapy')"", ""(650, 681, 'other', 'constraint and bimanual therapy')"", ""(372, 376, 'physical', 'cimt')"", ""(569, 577, 'other', 'bimanual')""}",BioLinkBERT-base
hemiplegia,NCT02840643,tp,"{""(116, 165, 'physical', 'combined unimanual and bimanual intensive therapy')"", ""(335, 370, 'physical', 'constraint-induced movement therapy')"", ""(226, 236, 'condition', 'hemiplegia')"", ""(32, 48, 'physical', 'bimanual therapy')"", ""(183, 206, 'condition', 'unilateral brain injury')"", ""(67, 90, 'condition', 'unilateral brain injury')"", ""(650, 681, 'physical', 'constraint and bimanual therapy')"", ""(569, 585, 'physical', 'bimanual therapy')"", ""(9, 27, 'physical', 'constraint therapy')"", ""(372, 376, 'physical', 'cimt')""}",condition,"{""(35, 48, 'physical', '##anual therapy')"", ""(116, 134, 'other', 'combined unimanual')"", ""(0, 27, 'other', 'combined constraint therapy')"", ""(226, 236, 'condition', 'hemiplegia')"", ""(335, 370, 'physical', 'constraint - induced movement therapy')"", ""(183, 206, 'condition', 'unilateral brain injury')"", ""(32, 35, 'other', 'bim')"", ""(578, 585, 'physical', 'therapy')"", ""(67, 90, 'condition', 'unilateral brain injury')"", ""(135, 165, 'physical', 'and bimanual intensive therapy')"", ""(650, 681, 'other', 'constraint and bimanual therapy')"", ""(372, 376, 'physical', 'cimt')"", ""(569, 577, 'other', 'bimanual')""}",BioLinkBERT-base
unilateral brain injury,NCT02840643,tp,"{""(116, 165, 'physical', 'combined unimanual and bimanual intensive therapy')"", ""(335, 370, 'physical', 'constraint-induced movement therapy')"", ""(226, 236, 'condition', 'hemiplegia')"", ""(32, 48, 'physical', 'bimanual therapy')"", ""(183, 206, 'condition', 'unilateral brain injury')"", ""(67, 90, 'condition', 'unilateral brain injury')"", ""(650, 681, 'physical', 'constraint and bimanual therapy')"", ""(569, 585, 'physical', 'bimanual therapy')"", ""(9, 27, 'physical', 'constraint therapy')"", ""(372, 376, 'physical', 'cimt')""}",condition,"{""(35, 48, 'physical', '##anual therapy')"", ""(116, 134, 'other', 'combined unimanual')"", ""(0, 27, 'other', 'combined constraint therapy')"", ""(226, 236, 'condition', 'hemiplegia')"", ""(335, 370, 'physical', 'constraint - induced movement therapy')"", ""(183, 206, 'condition', 'unilateral brain injury')"", ""(32, 35, 'other', 'bim')"", ""(578, 585, 'physical', 'therapy')"", ""(67, 90, 'condition', 'unilateral brain injury')"", ""(135, 165, 'physical', 'and bimanual intensive therapy')"", ""(650, 681, 'other', 'constraint and bimanual therapy')"", ""(372, 376, 'physical', 'cimt')"", ""(569, 577, 'other', 'bimanual')""}",BioLinkBERT-base
unilateral brain injury,NCT02840643,tp,"{""(116, 165, 'physical', 'combined unimanual and bimanual intensive therapy')"", ""(335, 370, 'physical', 'constraint-induced movement therapy')"", ""(226, 236, 'condition', 'hemiplegia')"", ""(32, 48, 'physical', 'bimanual therapy')"", ""(183, 206, 'condition', 'unilateral brain injury')"", ""(67, 90, 'condition', 'unilateral brain injury')"", ""(650, 681, 'physical', 'constraint and bimanual therapy')"", ""(569, 585, 'physical', 'bimanual therapy')"", ""(9, 27, 'physical', 'constraint therapy')"", ""(372, 376, 'physical', 'cimt')""}",condition,"{""(35, 48, 'physical', '##anual therapy')"", ""(116, 134, 'other', 'combined unimanual')"", ""(0, 27, 'other', 'combined constraint therapy')"", ""(226, 236, 'condition', 'hemiplegia')"", ""(335, 370, 'physical', 'constraint - induced movement therapy')"", ""(183, 206, 'condition', 'unilateral brain injury')"", ""(32, 35, 'other', 'bim')"", ""(578, 585, 'physical', 'therapy')"", ""(67, 90, 'condition', 'unilateral brain injury')"", ""(135, 165, 'physical', 'and bimanual intensive therapy')"", ""(650, 681, 'other', 'constraint and bimanual therapy')"", ""(372, 376, 'physical', 'cimt')"", ""(569, 577, 'other', 'bimanual')""}",BioLinkBERT-base
##anual therapy,NCT02840643,fp,"{""(116, 165, 'physical', 'combined unimanual and bimanual intensive therapy')"", ""(335, 370, 'physical', 'constraint-induced movement therapy')"", ""(226, 236, 'condition', 'hemiplegia')"", ""(32, 48, 'physical', 'bimanual therapy')"", ""(183, 206, 'condition', 'unilateral brain injury')"", ""(67, 90, 'condition', 'unilateral brain injury')"", ""(650, 681, 'physical', 'constraint and bimanual therapy')"", ""(569, 585, 'physical', 'bimanual therapy')"", ""(9, 27, 'physical', 'constraint therapy')"", ""(372, 376, 'physical', 'cimt')""}",physical,"{""(35, 48, 'physical', '##anual therapy')"", ""(116, 134, 'other', 'combined unimanual')"", ""(0, 27, 'other', 'combined constraint therapy')"", ""(226, 236, 'condition', 'hemiplegia')"", ""(335, 370, 'physical', 'constraint - induced movement therapy')"", ""(183, 206, 'condition', 'unilateral brain injury')"", ""(32, 35, 'other', 'bim')"", ""(578, 585, 'physical', 'therapy')"", ""(67, 90, 'condition', 'unilateral brain injury')"", ""(135, 165, 'physical', 'and bimanual intensive therapy')"", ""(650, 681, 'other', 'constraint and bimanual therapy')"", ""(372, 376, 'physical', 'cimt')"", ""(569, 577, 'other', 'bimanual')""}",BioLinkBERT-base
combined unimanual,NCT02840643,fp,"{""(116, 165, 'physical', 'combined unimanual and bimanual intensive therapy')"", ""(335, 370, 'physical', 'constraint-induced movement therapy')"", ""(226, 236, 'condition', 'hemiplegia')"", ""(32, 48, 'physical', 'bimanual therapy')"", ""(183, 206, 'condition', 'unilateral brain injury')"", ""(67, 90, 'condition', 'unilateral brain injury')"", ""(650, 681, 'physical', 'constraint and bimanual therapy')"", ""(569, 585, 'physical', 'bimanual therapy')"", ""(9, 27, 'physical', 'constraint therapy')"", ""(372, 376, 'physical', 'cimt')""}",other,"{""(35, 48, 'physical', '##anual therapy')"", ""(116, 134, 'other', 'combined unimanual')"", ""(0, 27, 'other', 'combined constraint therapy')"", ""(226, 236, 'condition', 'hemiplegia')"", ""(335, 370, 'physical', 'constraint - induced movement therapy')"", ""(183, 206, 'condition', 'unilateral brain injury')"", ""(32, 35, 'other', 'bim')"", ""(578, 585, 'physical', 'therapy')"", ""(67, 90, 'condition', 'unilateral brain injury')"", ""(135, 165, 'physical', 'and bimanual intensive therapy')"", ""(650, 681, 'other', 'constraint and bimanual therapy')"", ""(372, 376, 'physical', 'cimt')"", ""(569, 577, 'other', 'bimanual')""}",BioLinkBERT-base
combined constraint therapy,NCT02840643,fp,"{""(116, 165, 'physical', 'combined unimanual and bimanual intensive therapy')"", ""(335, 370, 'physical', 'constraint-induced movement therapy')"", ""(226, 236, 'condition', 'hemiplegia')"", ""(32, 48, 'physical', 'bimanual therapy')"", ""(183, 206, 'condition', 'unilateral brain injury')"", ""(67, 90, 'condition', 'unilateral brain injury')"", ""(650, 681, 'physical', 'constraint and bimanual therapy')"", ""(569, 585, 'physical', 'bimanual therapy')"", ""(9, 27, 'physical', 'constraint therapy')"", ""(372, 376, 'physical', 'cimt')""}",other,"{""(35, 48, 'physical', '##anual therapy')"", ""(116, 134, 'other', 'combined unimanual')"", ""(0, 27, 'other', 'combined constraint therapy')"", ""(226, 236, 'condition', 'hemiplegia')"", ""(335, 370, 'physical', 'constraint - induced movement therapy')"", ""(183, 206, 'condition', 'unilateral brain injury')"", ""(32, 35, 'other', 'bim')"", ""(578, 585, 'physical', 'therapy')"", ""(67, 90, 'condition', 'unilateral brain injury')"", ""(135, 165, 'physical', 'and bimanual intensive therapy')"", ""(650, 681, 'other', 'constraint and bimanual therapy')"", ""(372, 376, 'physical', 'cimt')"", ""(569, 577, 'other', 'bimanual')""}",BioLinkBERT-base
constraint - induced movement therapy,NCT02840643,fp,"{""(116, 165, 'physical', 'combined unimanual and bimanual intensive therapy')"", ""(335, 370, 'physical', 'constraint-induced movement therapy')"", ""(226, 236, 'condition', 'hemiplegia')"", ""(32, 48, 'physical', 'bimanual therapy')"", ""(183, 206, 'condition', 'unilateral brain injury')"", ""(67, 90, 'condition', 'unilateral brain injury')"", ""(650, 681, 'physical', 'constraint and bimanual therapy')"", ""(569, 585, 'physical', 'bimanual therapy')"", ""(9, 27, 'physical', 'constraint therapy')"", ""(372, 376, 'physical', 'cimt')""}",physical,"{""(35, 48, 'physical', '##anual therapy')"", ""(116, 134, 'other', 'combined unimanual')"", ""(0, 27, 'other', 'combined constraint therapy')"", ""(226, 236, 'condition', 'hemiplegia')"", ""(335, 370, 'physical', 'constraint - induced movement therapy')"", ""(183, 206, 'condition', 'unilateral brain injury')"", ""(32, 35, 'other', 'bim')"", ""(578, 585, 'physical', 'therapy')"", ""(67, 90, 'condition', 'unilateral brain injury')"", ""(135, 165, 'physical', 'and bimanual intensive therapy')"", ""(650, 681, 'other', 'constraint and bimanual therapy')"", ""(372, 376, 'physical', 'cimt')"", ""(569, 577, 'other', 'bimanual')""}",BioLinkBERT-base
bim,NCT02840643,fp,"{""(116, 165, 'physical', 'combined unimanual and bimanual intensive therapy')"", ""(335, 370, 'physical', 'constraint-induced movement therapy')"", ""(226, 236, 'condition', 'hemiplegia')"", ""(32, 48, 'physical', 'bimanual therapy')"", ""(183, 206, 'condition', 'unilateral brain injury')"", ""(67, 90, 'condition', 'unilateral brain injury')"", ""(650, 681, 'physical', 'constraint and bimanual therapy')"", ""(569, 585, 'physical', 'bimanual therapy')"", ""(9, 27, 'physical', 'constraint therapy')"", ""(372, 376, 'physical', 'cimt')""}",other,"{""(35, 48, 'physical', '##anual therapy')"", ""(116, 134, 'other', 'combined unimanual')"", ""(0, 27, 'other', 'combined constraint therapy')"", ""(226, 236, 'condition', 'hemiplegia')"", ""(335, 370, 'physical', 'constraint - induced movement therapy')"", ""(183, 206, 'condition', 'unilateral brain injury')"", ""(32, 35, 'other', 'bim')"", ""(578, 585, 'physical', 'therapy')"", ""(67, 90, 'condition', 'unilateral brain injury')"", ""(135, 165, 'physical', 'and bimanual intensive therapy')"", ""(650, 681, 'other', 'constraint and bimanual therapy')"", ""(372, 376, 'physical', 'cimt')"", ""(569, 577, 'other', 'bimanual')""}",BioLinkBERT-base
therapy,NCT02840643,fp,"{""(116, 165, 'physical', 'combined unimanual and bimanual intensive therapy')"", ""(335, 370, 'physical', 'constraint-induced movement therapy')"", ""(226, 236, 'condition', 'hemiplegia')"", ""(32, 48, 'physical', 'bimanual therapy')"", ""(183, 206, 'condition', 'unilateral brain injury')"", ""(67, 90, 'condition', 'unilateral brain injury')"", ""(650, 681, 'physical', 'constraint and bimanual therapy')"", ""(569, 585, 'physical', 'bimanual therapy')"", ""(9, 27, 'physical', 'constraint therapy')"", ""(372, 376, 'physical', 'cimt')""}",physical,"{""(35, 48, 'physical', '##anual therapy')"", ""(116, 134, 'other', 'combined unimanual')"", ""(0, 27, 'other', 'combined constraint therapy')"", ""(226, 236, 'condition', 'hemiplegia')"", ""(335, 370, 'physical', 'constraint - induced movement therapy')"", ""(183, 206, 'condition', 'unilateral brain injury')"", ""(32, 35, 'other', 'bim')"", ""(578, 585, 'physical', 'therapy')"", ""(67, 90, 'condition', 'unilateral brain injury')"", ""(135, 165, 'physical', 'and bimanual intensive therapy')"", ""(650, 681, 'other', 'constraint and bimanual therapy')"", ""(372, 376, 'physical', 'cimt')"", ""(569, 577, 'other', 'bimanual')""}",BioLinkBERT-base
and bimanual intensive therapy,NCT02840643,fp,"{""(116, 165, 'physical', 'combined unimanual and bimanual intensive therapy')"", ""(335, 370, 'physical', 'constraint-induced movement therapy')"", ""(226, 236, 'condition', 'hemiplegia')"", ""(32, 48, 'physical', 'bimanual therapy')"", ""(183, 206, 'condition', 'unilateral brain injury')"", ""(67, 90, 'condition', 'unilateral brain injury')"", ""(650, 681, 'physical', 'constraint and bimanual therapy')"", ""(569, 585, 'physical', 'bimanual therapy')"", ""(9, 27, 'physical', 'constraint therapy')"", ""(372, 376, 'physical', 'cimt')""}",physical,"{""(35, 48, 'physical', '##anual therapy')"", ""(116, 134, 'other', 'combined unimanual')"", ""(0, 27, 'other', 'combined constraint therapy')"", ""(226, 236, 'condition', 'hemiplegia')"", ""(335, 370, 'physical', 'constraint - induced movement therapy')"", ""(183, 206, 'condition', 'unilateral brain injury')"", ""(32, 35, 'other', 'bim')"", ""(578, 585, 'physical', 'therapy')"", ""(67, 90, 'condition', 'unilateral brain injury')"", ""(135, 165, 'physical', 'and bimanual intensive therapy')"", ""(650, 681, 'other', 'constraint and bimanual therapy')"", ""(372, 376, 'physical', 'cimt')"", ""(569, 577, 'other', 'bimanual')""}",BioLinkBERT-base
constraint and bimanual therapy,NCT02840643,fp,"{""(116, 165, 'physical', 'combined unimanual and bimanual intensive therapy')"", ""(335, 370, 'physical', 'constraint-induced movement therapy')"", ""(226, 236, 'condition', 'hemiplegia')"", ""(32, 48, 'physical', 'bimanual therapy')"", ""(183, 206, 'condition', 'unilateral brain injury')"", ""(67, 90, 'condition', 'unilateral brain injury')"", ""(650, 681, 'physical', 'constraint and bimanual therapy')"", ""(569, 585, 'physical', 'bimanual therapy')"", ""(9, 27, 'physical', 'constraint therapy')"", ""(372, 376, 'physical', 'cimt')""}",other,"{""(35, 48, 'physical', '##anual therapy')"", ""(116, 134, 'other', 'combined unimanual')"", ""(0, 27, 'other', 'combined constraint therapy')"", ""(226, 236, 'condition', 'hemiplegia')"", ""(335, 370, 'physical', 'constraint - induced movement therapy')"", ""(183, 206, 'condition', 'unilateral brain injury')"", ""(32, 35, 'other', 'bim')"", ""(578, 585, 'physical', 'therapy')"", ""(67, 90, 'condition', 'unilateral brain injury')"", ""(135, 165, 'physical', 'and bimanual intensive therapy')"", ""(650, 681, 'other', 'constraint and bimanual therapy')"", ""(372, 376, 'physical', 'cimt')"", ""(569, 577, 'other', 'bimanual')""}",BioLinkBERT-base
bimanual,NCT02840643,fp,"{""(116, 165, 'physical', 'combined unimanual and bimanual intensive therapy')"", ""(335, 370, 'physical', 'constraint-induced movement therapy')"", ""(226, 236, 'condition', 'hemiplegia')"", ""(32, 48, 'physical', 'bimanual therapy')"", ""(183, 206, 'condition', 'unilateral brain injury')"", ""(67, 90, 'condition', 'unilateral brain injury')"", ""(650, 681, 'physical', 'constraint and bimanual therapy')"", ""(569, 585, 'physical', 'bimanual therapy')"", ""(9, 27, 'physical', 'constraint therapy')"", ""(372, 376, 'physical', 'cimt')""}",other,"{""(35, 48, 'physical', '##anual therapy')"", ""(116, 134, 'other', 'combined unimanual')"", ""(0, 27, 'other', 'combined constraint therapy')"", ""(226, 236, 'condition', 'hemiplegia')"", ""(335, 370, 'physical', 'constraint - induced movement therapy')"", ""(183, 206, 'condition', 'unilateral brain injury')"", ""(32, 35, 'other', 'bim')"", ""(578, 585, 'physical', 'therapy')"", ""(67, 90, 'condition', 'unilateral brain injury')"", ""(135, 165, 'physical', 'and bimanual intensive therapy')"", ""(650, 681, 'other', 'constraint and bimanual therapy')"", ""(372, 376, 'physical', 'cimt')"", ""(569, 577, 'other', 'bimanual')""}",BioLinkBERT-base
combined unimanual and bimanual intensive therapy,NCT02840643,fn,"{""(116, 165, 'physical', 'combined unimanual and bimanual intensive therapy')"", ""(335, 370, 'physical', 'constraint-induced movement therapy')"", ""(226, 236, 'condition', 'hemiplegia')"", ""(32, 48, 'physical', 'bimanual therapy')"", ""(183, 206, 'condition', 'unilateral brain injury')"", ""(67, 90, 'condition', 'unilateral brain injury')"", ""(650, 681, 'physical', 'constraint and bimanual therapy')"", ""(569, 585, 'physical', 'bimanual therapy')"", ""(9, 27, 'physical', 'constraint therapy')"", ""(372, 376, 'physical', 'cimt')""}",physical,"{""(35, 48, 'physical', '##anual therapy')"", ""(116, 134, 'other', 'combined unimanual')"", ""(0, 27, 'other', 'combined constraint therapy')"", ""(226, 236, 'condition', 'hemiplegia')"", ""(335, 370, 'physical', 'constraint - induced movement therapy')"", ""(183, 206, 'condition', 'unilateral brain injury')"", ""(32, 35, 'other', 'bim')"", ""(578, 585, 'physical', 'therapy')"", ""(67, 90, 'condition', 'unilateral brain injury')"", ""(135, 165, 'physical', 'and bimanual intensive therapy')"", ""(650, 681, 'other', 'constraint and bimanual therapy')"", ""(372, 376, 'physical', 'cimt')"", ""(569, 577, 'other', 'bimanual')""}",BioLinkBERT-base
constraint-induced movement therapy,NCT02840643,fn,"{""(116, 165, 'physical', 'combined unimanual and bimanual intensive therapy')"", ""(335, 370, 'physical', 'constraint-induced movement therapy')"", ""(226, 236, 'condition', 'hemiplegia')"", ""(32, 48, 'physical', 'bimanual therapy')"", ""(183, 206, 'condition', 'unilateral brain injury')"", ""(67, 90, 'condition', 'unilateral brain injury')"", ""(650, 681, 'physical', 'constraint and bimanual therapy')"", ""(569, 585, 'physical', 'bimanual therapy')"", ""(9, 27, 'physical', 'constraint therapy')"", ""(372, 376, 'physical', 'cimt')""}",physical,"{""(35, 48, 'physical', '##anual therapy')"", ""(116, 134, 'other', 'combined unimanual')"", ""(0, 27, 'other', 'combined constraint therapy')"", ""(226, 236, 'condition', 'hemiplegia')"", ""(335, 370, 'physical', 'constraint - induced movement therapy')"", ""(183, 206, 'condition', 'unilateral brain injury')"", ""(32, 35, 'other', 'bim')"", ""(578, 585, 'physical', 'therapy')"", ""(67, 90, 'condition', 'unilateral brain injury')"", ""(135, 165, 'physical', 'and bimanual intensive therapy')"", ""(650, 681, 'other', 'constraint and bimanual therapy')"", ""(372, 376, 'physical', 'cimt')"", ""(569, 577, 'other', 'bimanual')""}",BioLinkBERT-base
bimanual therapy,NCT02840643,fn,"{""(116, 165, 'physical', 'combined unimanual and bimanual intensive therapy')"", ""(335, 370, 'physical', 'constraint-induced movement therapy')"", ""(226, 236, 'condition', 'hemiplegia')"", ""(32, 48, 'physical', 'bimanual therapy')"", ""(183, 206, 'condition', 'unilateral brain injury')"", ""(67, 90, 'condition', 'unilateral brain injury')"", ""(650, 681, 'physical', 'constraint and bimanual therapy')"", ""(569, 585, 'physical', 'bimanual therapy')"", ""(9, 27, 'physical', 'constraint therapy')"", ""(372, 376, 'physical', 'cimt')""}",physical,"{""(35, 48, 'physical', '##anual therapy')"", ""(116, 134, 'other', 'combined unimanual')"", ""(0, 27, 'other', 'combined constraint therapy')"", ""(226, 236, 'condition', 'hemiplegia')"", ""(335, 370, 'physical', 'constraint - induced movement therapy')"", ""(183, 206, 'condition', 'unilateral brain injury')"", ""(32, 35, 'other', 'bim')"", ""(578, 585, 'physical', 'therapy')"", ""(67, 90, 'condition', 'unilateral brain injury')"", ""(135, 165, 'physical', 'and bimanual intensive therapy')"", ""(650, 681, 'other', 'constraint and bimanual therapy')"", ""(372, 376, 'physical', 'cimt')"", ""(569, 577, 'other', 'bimanual')""}",BioLinkBERT-base
constraint and bimanual therapy,NCT02840643,fn,"{""(116, 165, 'physical', 'combined unimanual and bimanual intensive therapy')"", ""(335, 370, 'physical', 'constraint-induced movement therapy')"", ""(226, 236, 'condition', 'hemiplegia')"", ""(32, 48, 'physical', 'bimanual therapy')"", ""(183, 206, 'condition', 'unilateral brain injury')"", ""(67, 90, 'condition', 'unilateral brain injury')"", ""(650, 681, 'physical', 'constraint and bimanual therapy')"", ""(569, 585, 'physical', 'bimanual therapy')"", ""(9, 27, 'physical', 'constraint therapy')"", ""(372, 376, 'physical', 'cimt')""}",physical,"{""(35, 48, 'physical', '##anual therapy')"", ""(116, 134, 'other', 'combined unimanual')"", ""(0, 27, 'other', 'combined constraint therapy')"", ""(226, 236, 'condition', 'hemiplegia')"", ""(335, 370, 'physical', 'constraint - induced movement therapy')"", ""(183, 206, 'condition', 'unilateral brain injury')"", ""(32, 35, 'other', 'bim')"", ""(578, 585, 'physical', 'therapy')"", ""(67, 90, 'condition', 'unilateral brain injury')"", ""(135, 165, 'physical', 'and bimanual intensive therapy')"", ""(650, 681, 'other', 'constraint and bimanual therapy')"", ""(372, 376, 'physical', 'cimt')"", ""(569, 577, 'other', 'bimanual')""}",BioLinkBERT-base
bimanual therapy,NCT02840643,fn,"{""(116, 165, 'physical', 'combined unimanual and bimanual intensive therapy')"", ""(335, 370, 'physical', 'constraint-induced movement therapy')"", ""(226, 236, 'condition', 'hemiplegia')"", ""(32, 48, 'physical', 'bimanual therapy')"", ""(183, 206, 'condition', 'unilateral brain injury')"", ""(67, 90, 'condition', 'unilateral brain injury')"", ""(650, 681, 'physical', 'constraint and bimanual therapy')"", ""(569, 585, 'physical', 'bimanual therapy')"", ""(9, 27, 'physical', 'constraint therapy')"", ""(372, 376, 'physical', 'cimt')""}",physical,"{""(35, 48, 'physical', '##anual therapy')"", ""(116, 134, 'other', 'combined unimanual')"", ""(0, 27, 'other', 'combined constraint therapy')"", ""(226, 236, 'condition', 'hemiplegia')"", ""(335, 370, 'physical', 'constraint - induced movement therapy')"", ""(183, 206, 'condition', 'unilateral brain injury')"", ""(32, 35, 'other', 'bim')"", ""(578, 585, 'physical', 'therapy')"", ""(67, 90, 'condition', 'unilateral brain injury')"", ""(135, 165, 'physical', 'and bimanual intensive therapy')"", ""(650, 681, 'other', 'constraint and bimanual therapy')"", ""(372, 376, 'physical', 'cimt')"", ""(569, 577, 'other', 'bimanual')""}",BioLinkBERT-base
