entity_token,nct_id,evaluation,target,entity_class,predicted,model
ear and hearing clinical and education support officers,NCT03916029,fn,"{""(330, 334, 'behavioural', 'hfli')"", ""(40, 92, 'behavioural', 'service-enhancement model of ear health facilitators')"", ""(729, 784, 'behavioural', 'ear and hearing clinical and education support officers')"", ""(981, 1005, 'condition', 'ear and hearing problems')"", ""(4, 35, 'behavioural', 'hearing for learning initiative')"", ""(388, 455, 'behavioural', 'community-based service-enhancement model of ear and hearing health')"", ""(871, 887, 'control', 'current practice')"", ""(238, 269, 'behavioural', 'hearing for learning initiative')""}",behavioural,"{""(729, 767, 'other', 'ear and hearing clinical and education')"", ""(4, 35, 'other', 'hearing for learning initiative')"", ""(238, 258, 'other', 'hearing for learning')"", ""(825, 845, 'other', 'hearing for learning')"", ""(433, 455, 'other', 'ear and hearing health')"", ""(981, 1005, 'condition', 'ear and hearing problems')"", ""(388, 429, 'other', 'community - based service - enhancement model')"", ""(40, 65, 'other', 'service - enhancement model')"", ""(118, 140, 'condition', 'ear and hearing health')"", ""(73, 79, 'other', 'health')""}",bert-base-uncased
hearing for learning initiative,NCT03916029,fn,"{""(330, 334, 'behavioural', 'hfli')"", ""(40, 92, 'behavioural', 'service-enhancement model of ear health facilitators')"", ""(729, 784, 'behavioural', 'ear and hearing clinical and education support officers')"", ""(981, 1005, 'condition', 'ear and hearing problems')"", ""(4, 35, 'behavioural', 'hearing for learning initiative')"", ""(388, 455, 'behavioural', 'community-based service-enhancement model of ear and hearing health')"", ""(871, 887, 'control', 'current practice')"", ""(238, 269, 'behavioural', 'hearing for learning initiative')""}",behavioural,"{""(729, 767, 'other', 'ear and hearing clinical and education')"", ""(4, 35, 'other', 'hearing for learning initiative')"", ""(238, 258, 'other', 'hearing for learning')"", ""(825, 845, 'other', 'hearing for learning')"", ""(433, 455, 'other', 'ear and hearing health')"", ""(981, 1005, 'condition', 'ear and hearing problems')"", ""(388, 429, 'other', 'community - based service - enhancement model')"", ""(40, 65, 'other', 'service - enhancement model')"", ""(118, 140, 'condition', 'ear and hearing health')"", ""(73, 79, 'other', 'health')""}",bert-base-uncased
community-based service-enhancement model of ear and hearing health,NCT03916029,fn,"{""(330, 334, 'behavioural', 'hfli')"", ""(40, 92, 'behavioural', 'service-enhancement model of ear health facilitators')"", ""(729, 784, 'behavioural', 'ear and hearing clinical and education support officers')"", ""(981, 1005, 'condition', 'ear and hearing problems')"", ""(4, 35, 'behavioural', 'hearing for learning initiative')"", ""(388, 455, 'behavioural', 'community-based service-enhancement model of ear and hearing health')"", ""(871, 887, 'control', 'current practice')"", ""(238, 269, 'behavioural', 'hearing for learning initiative')""}",behavioural,"{""(729, 767, 'other', 'ear and hearing clinical and education')"", ""(4, 35, 'other', 'hearing for learning initiative')"", ""(238, 258, 'other', 'hearing for learning')"", ""(825, 845, 'other', 'hearing for learning')"", ""(433, 455, 'other', 'ear and hearing health')"", ""(981, 1005, 'condition', 'ear and hearing problems')"", ""(388, 429, 'other', 'community - based service - enhancement model')"", ""(40, 65, 'other', 'service - enhancement model')"", ""(118, 140, 'condition', 'ear and hearing health')"", ""(73, 79, 'other', 'health')""}",bert-base-uncased
current practice,NCT03916029,fn,"{""(330, 334, 'behavioural', 'hfli')"", ""(40, 92, 'behavioural', 'service-enhancement model of ear health facilitators')"", ""(729, 784, 'behavioural', 'ear and hearing clinical and education support officers')"", ""(981, 1005, 'condition', 'ear and hearing problems')"", ""(4, 35, 'behavioural', 'hearing for learning initiative')"", ""(388, 455, 'behavioural', 'community-based service-enhancement model of ear and hearing health')"", ""(871, 887, 'control', 'current practice')"", ""(238, 269, 'behavioural', 'hearing for learning initiative')""}",control,"{""(729, 767, 'other', 'ear and hearing clinical and education')"", ""(4, 35, 'other', 'hearing for learning initiative')"", ""(238, 258, 'other', 'hearing for learning')"", ""(825, 845, 'other', 'hearing for learning')"", ""(433, 455, 'other', 'ear and hearing health')"", ""(981, 1005, 'condition', 'ear and hearing problems')"", ""(388, 429, 'other', 'community - based service - enhancement model')"", ""(40, 65, 'other', 'service - enhancement model')"", ""(118, 140, 'condition', 'ear and hearing health')"", ""(73, 79, 'other', 'health')""}",bert-base-uncased
hearing for learning initiative,NCT03916029,fn,"{""(330, 334, 'behavioural', 'hfli')"", ""(40, 92, 'behavioural', 'service-enhancement model of ear health facilitators')"", ""(729, 784, 'behavioural', 'ear and hearing clinical and education support officers')"", ""(981, 1005, 'condition', 'ear and hearing problems')"", ""(4, 35, 'behavioural', 'hearing for learning initiative')"", ""(388, 455, 'behavioural', 'community-based service-enhancement model of ear and hearing health')"", ""(871, 887, 'control', 'current practice')"", ""(238, 269, 'behavioural', 'hearing for learning initiative')""}",behavioural,"{""(729, 767, 'other', 'ear and hearing clinical and education')"", ""(4, 35, 'other', 'hearing for learning initiative')"", ""(238, 258, 'other', 'hearing for learning')"", ""(825, 845, 'other', 'hearing for learning')"", ""(433, 455, 'other', 'ear and hearing health')"", ""(981, 1005, 'condition', 'ear and hearing problems')"", ""(388, 429, 'other', 'community - based service - enhancement model')"", ""(40, 65, 'other', 'service - enhancement model')"", ""(118, 140, 'condition', 'ear and hearing health')"", ""(73, 79, 'other', 'health')""}",bert-base-uncased
speech perception intervention,NCT00818428,tp,"{""(22, 52, 'other', 'speech perception intervention')"", ""(224, 246, 'condition', 'speech sound disorders')"", ""(1111, 1210, 'other', 'combination of treatment approaches that focus on speech perception skills and vocabulary knowledge')"", ""(419, 441, 'condition', 'speech sound disorders')"", ""(888, 911, 'condition', 'speech sounds disorders')"", ""(123, 145, 'condition', 'speech sound disorders')"", ""(1286, 1349, 'other', 'treatment approach that focuses solely on articulation accuracy')""}",other,"{""(22, 52, 'other', 'speech perception intervention')"", ""(87, 104, 'condition', 'awareness deficit')"", ""(348, 355, 'condition', '##yslexia')"", ""(498, 502, 'condition', '##ysle')"", ""(224, 246, 'condition', 'speech sound disorders')"", ""(347, 348, 'condition', 'd')"", ""(74, 76, 'condition', 'ph')"", ""(76, 79, 'condition', '##ono')"", ""(419, 441, 'condition', 'speech sound disorders')"", ""(888, 911, 'condition', 'speech sounds disorders')"", ""(123, 145, 'condition', 'speech sound disorders')"", ""(497, 498, 'condition', 'd')""}",bert-base-uncased
speech sound disorders,NCT00818428,tp,"{""(22, 52, 'other', 'speech perception intervention')"", ""(224, 246, 'condition', 'speech sound disorders')"", ""(1111, 1210, 'other', 'combination of treatment approaches that focus on speech perception skills and vocabulary knowledge')"", ""(419, 441, 'condition', 'speech sound disorders')"", ""(888, 911, 'condition', 'speech sounds disorders')"", ""(123, 145, 'condition', 'speech sound disorders')"", ""(1286, 1349, 'other', 'treatment approach that focuses solely on articulation accuracy')""}",condition,"{""(22, 52, 'other', 'speech perception intervention')"", ""(87, 104, 'condition', 'awareness deficit')"", ""(348, 355, 'condition', '##yslexia')"", ""(498, 502, 'condition', '##ysle')"", ""(224, 246, 'condition', 'speech sound disorders')"", ""(347, 348, 'condition', 'd')"", ""(74, 76, 'condition', 'ph')"", ""(76, 79, 'condition', '##ono')"", ""(419, 441, 'condition', 'speech sound disorders')"", ""(888, 911, 'condition', 'speech sounds disorders')"", ""(123, 145, 'condition', 'speech sound disorders')"", ""(497, 498, 'condition', 'd')""}",bert-base-uncased
speech sound disorders,NCT00818428,tp,"{""(22, 52, 'other', 'speech perception intervention')"", ""(224, 246, 'condition', 'speech sound disorders')"", ""(1111, 1210, 'other', 'combination of treatment approaches that focus on speech perception skills and vocabulary knowledge')"", ""(419, 441, 'condition', 'speech sound disorders')"", ""(888, 911, 'condition', 'speech sounds disorders')"", ""(123, 145, 'condition', 'speech sound disorders')"", ""(1286, 1349, 'other', 'treatment approach that focuses solely on articulation accuracy')""}",condition,"{""(22, 52, 'other', 'speech perception intervention')"", ""(87, 104, 'condition', 'awareness deficit')"", ""(348, 355, 'condition', '##yslexia')"", ""(498, 502, 'condition', '##ysle')"", ""(224, 246, 'condition', 'speech sound disorders')"", ""(347, 348, 'condition', 'd')"", ""(74, 76, 'condition', 'ph')"", ""(76, 79, 'condition', '##ono')"", ""(419, 441, 'condition', 'speech sound disorders')"", ""(888, 911, 'condition', 'speech sounds disorders')"", ""(123, 145, 'condition', 'speech sound disorders')"", ""(497, 498, 'condition', 'd')""}",bert-base-uncased
speech sounds disorders,NCT00818428,tp,"{""(22, 52, 'other', 'speech perception intervention')"", ""(224, 246, 'condition', 'speech sound disorders')"", ""(1111, 1210, 'other', 'combination of treatment approaches that focus on speech perception skills and vocabulary knowledge')"", ""(419, 441, 'condition', 'speech sound disorders')"", ""(888, 911, 'condition', 'speech sounds disorders')"", ""(123, 145, 'condition', 'speech sound disorders')"", ""(1286, 1349, 'other', 'treatment approach that focuses solely on articulation accuracy')""}",condition,"{""(22, 52, 'other', 'speech perception intervention')"", ""(87, 104, 'condition', 'awareness deficit')"", ""(348, 355, 'condition', '##yslexia')"", ""(498, 502, 'condition', '##ysle')"", ""(224, 246, 'condition', 'speech sound disorders')"", ""(347, 348, 'condition', 'd')"", ""(74, 76, 'condition', 'ph')"", ""(76, 79, 'condition', '##ono')"", ""(419, 441, 'condition', 'speech sound disorders')"", ""(888, 911, 'condition', 'speech sounds disorders')"", ""(123, 145, 'condition', 'speech sound disorders')"", ""(497, 498, 'condition', 'd')""}",bert-base-uncased
speech sound disorders,NCT00818428,tp,"{""(22, 52, 'other', 'speech perception intervention')"", ""(224, 246, 'condition', 'speech sound disorders')"", ""(1111, 1210, 'other', 'combination of treatment approaches that focus on speech perception skills and vocabulary knowledge')"", ""(419, 441, 'condition', 'speech sound disorders')"", ""(888, 911, 'condition', 'speech sounds disorders')"", ""(123, 145, 'condition', 'speech sound disorders')"", ""(1286, 1349, 'other', 'treatment approach that focuses solely on articulation accuracy')""}",condition,"{""(22, 52, 'other', 'speech perception intervention')"", ""(87, 104, 'condition', 'awareness deficit')"", ""(348, 355, 'condition', '##yslexia')"", ""(498, 502, 'condition', '##ysle')"", ""(224, 246, 'condition', 'speech sound disorders')"", ""(347, 348, 'condition', 'd')"", ""(74, 76, 'condition', 'ph')"", ""(76, 79, 'condition', '##ono')"", ""(419, 441, 'condition', 'speech sound disorders')"", ""(888, 911, 'condition', 'speech sounds disorders')"", ""(123, 145, 'condition', 'speech sound disorders')"", ""(497, 498, 'condition', 'd')""}",bert-base-uncased
awareness deficit,NCT00818428,fp,"{""(22, 52, 'other', 'speech perception intervention')"", ""(224, 246, 'condition', 'speech sound disorders')"", ""(1111, 1210, 'other', 'combination of treatment approaches that focus on speech perception skills and vocabulary knowledge')"", ""(419, 441, 'condition', 'speech sound disorders')"", ""(888, 911, 'condition', 'speech sounds disorders')"", ""(123, 145, 'condition', 'speech sound disorders')"", ""(1286, 1349, 'other', 'treatment approach that focuses solely on articulation accuracy')""}",condition,"{""(22, 52, 'other', 'speech perception intervention')"", ""(87, 104, 'condition', 'awareness deficit')"", ""(348, 355, 'condition', '##yslexia')"", ""(498, 502, 'condition', '##ysle')"", ""(224, 246, 'condition', 'speech sound disorders')"", ""(347, 348, 'condition', 'd')"", ""(74, 76, 'condition', 'ph')"", ""(76, 79, 'condition', '##ono')"", ""(419, 441, 'condition', 'speech sound disorders')"", ""(888, 911, 'condition', 'speech sounds disorders')"", ""(123, 145, 'condition', 'speech sound disorders')"", ""(497, 498, 'condition', 'd')""}",bert-base-uncased
##yslexia,NCT00818428,fp,"{""(22, 52, 'other', 'speech perception intervention')"", ""(224, 246, 'condition', 'speech sound disorders')"", ""(1111, 1210, 'other', 'combination of treatment approaches that focus on speech perception skills and vocabulary knowledge')"", ""(419, 441, 'condition', 'speech sound disorders')"", ""(888, 911, 'condition', 'speech sounds disorders')"", ""(123, 145, 'condition', 'speech sound disorders')"", ""(1286, 1349, 'other', 'treatment approach that focuses solely on articulation accuracy')""}",condition,"{""(22, 52, 'other', 'speech perception intervention')"", ""(87, 104, 'condition', 'awareness deficit')"", ""(348, 355, 'condition', '##yslexia')"", ""(498, 502, 'condition', '##ysle')"", ""(224, 246, 'condition', 'speech sound disorders')"", ""(347, 348, 'condition', 'd')"", ""(74, 76, 'condition', 'ph')"", ""(76, 79, 'condition', '##ono')"", ""(419, 441, 'condition', 'speech sound disorders')"", ""(888, 911, 'condition', 'speech sounds disorders')"", ""(123, 145, 'condition', 'speech sound disorders')"", ""(497, 498, 'condition', 'd')""}",bert-base-uncased
##ysle,NCT00818428,fp,"{""(22, 52, 'other', 'speech perception intervention')"", ""(224, 246, 'condition', 'speech sound disorders')"", ""(1111, 1210, 'other', 'combination of treatment approaches that focus on speech perception skills and vocabulary knowledge')"", ""(419, 441, 'condition', 'speech sound disorders')"", ""(888, 911, 'condition', 'speech sounds disorders')"", ""(123, 145, 'condition', 'speech sound disorders')"", ""(1286, 1349, 'other', 'treatment approach that focuses solely on articulation accuracy')""}",condition,"{""(22, 52, 'other', 'speech perception intervention')"", ""(87, 104, 'condition', 'awareness deficit')"", ""(348, 355, 'condition', '##yslexia')"", ""(498, 502, 'condition', '##ysle')"", ""(224, 246, 'condition', 'speech sound disorders')"", ""(347, 348, 'condition', 'd')"", ""(74, 76, 'condition', 'ph')"", ""(76, 79, 'condition', '##ono')"", ""(419, 441, 'condition', 'speech sound disorders')"", ""(888, 911, 'condition', 'speech sounds disorders')"", ""(123, 145, 'condition', 'speech sound disorders')"", ""(497, 498, 'condition', 'd')""}",bert-base-uncased
d,NCT00818428,fp,"{""(22, 52, 'other', 'speech perception intervention')"", ""(224, 246, 'condition', 'speech sound disorders')"", ""(1111, 1210, 'other', 'combination of treatment approaches that focus on speech perception skills and vocabulary knowledge')"", ""(419, 441, 'condition', 'speech sound disorders')"", ""(888, 911, 'condition', 'speech sounds disorders')"", ""(123, 145, 'condition', 'speech sound disorders')"", ""(1286, 1349, 'other', 'treatment approach that focuses solely on articulation accuracy')""}",condition,"{""(22, 52, 'other', 'speech perception intervention')"", ""(87, 104, 'condition', 'awareness deficit')"", ""(348, 355, 'condition', '##yslexia')"", ""(498, 502, 'condition', '##ysle')"", ""(224, 246, 'condition', 'speech sound disorders')"", ""(347, 348, 'condition', 'd')"", ""(74, 76, 'condition', 'ph')"", ""(76, 79, 'condition', '##ono')"", ""(419, 441, 'condition', 'speech sound disorders')"", ""(888, 911, 'condition', 'speech sounds disorders')"", ""(123, 145, 'condition', 'speech sound disorders')"", ""(497, 498, 'condition', 'd')""}",bert-base-uncased
ph,NCT00818428,fp,"{""(22, 52, 'other', 'speech perception intervention')"", ""(224, 246, 'condition', 'speech sound disorders')"", ""(1111, 1210, 'other', 'combination of treatment approaches that focus on speech perception skills and vocabulary knowledge')"", ""(419, 441, 'condition', 'speech sound disorders')"", ""(888, 911, 'condition', 'speech sounds disorders')"", ""(123, 145, 'condition', 'speech sound disorders')"", ""(1286, 1349, 'other', 'treatment approach that focuses solely on articulation accuracy')""}",condition,"{""(22, 52, 'other', 'speech perception intervention')"", ""(87, 104, 'condition', 'awareness deficit')"", ""(348, 355, 'condition', '##yslexia')"", ""(498, 502, 'condition', '##ysle')"", ""(224, 246, 'condition', 'speech sound disorders')"", ""(347, 348, 'condition', 'd')"", ""(74, 76, 'condition', 'ph')"", ""(76, 79, 'condition', '##ono')"", ""(419, 441, 'condition', 'speech sound disorders')"", ""(888, 911, 'condition', 'speech sounds disorders')"", ""(123, 145, 'condition', 'speech sound disorders')"", ""(497, 498, 'condition', 'd')""}",bert-base-uncased
##ono,NCT00818428,fp,"{""(22, 52, 'other', 'speech perception intervention')"", ""(224, 246, 'condition', 'speech sound disorders')"", ""(1111, 1210, 'other', 'combination of treatment approaches that focus on speech perception skills and vocabulary knowledge')"", ""(419, 441, 'condition', 'speech sound disorders')"", ""(888, 911, 'condition', 'speech sounds disorders')"", ""(123, 145, 'condition', 'speech sound disorders')"", ""(1286, 1349, 'other', 'treatment approach that focuses solely on articulation accuracy')""}",condition,"{""(22, 52, 'other', 'speech perception intervention')"", ""(87, 104, 'condition', 'awareness deficit')"", ""(348, 355, 'condition', '##yslexia')"", ""(498, 502, 'condition', '##ysle')"", ""(224, 246, 'condition', 'speech sound disorders')"", ""(347, 348, 'condition', 'd')"", ""(74, 76, 'condition', 'ph')"", ""(76, 79, 'condition', '##ono')"", ""(419, 441, 'condition', 'speech sound disorders')"", ""(888, 911, 'condition', 'speech sounds disorders')"", ""(123, 145, 'condition', 'speech sound disorders')"", ""(497, 498, 'condition', 'd')""}",bert-base-uncased
d,NCT00818428,fp,"{""(22, 52, 'other', 'speech perception intervention')"", ""(224, 246, 'condition', 'speech sound disorders')"", ""(1111, 1210, 'other', 'combination of treatment approaches that focus on speech perception skills and vocabulary knowledge')"", ""(419, 441, 'condition', 'speech sound disorders')"", ""(888, 911, 'condition', 'speech sounds disorders')"", ""(123, 145, 'condition', 'speech sound disorders')"", ""(1286, 1349, 'other', 'treatment approach that focuses solely on articulation accuracy')""}",condition,"{""(22, 52, 'other', 'speech perception intervention')"", ""(87, 104, 'condition', 'awareness deficit')"", ""(348, 355, 'condition', '##yslexia')"", ""(498, 502, 'condition', '##ysle')"", ""(224, 246, 'condition', 'speech sound disorders')"", ""(347, 348, 'condition', 'd')"", ""(74, 76, 'condition', 'ph')"", ""(76, 79, 'condition', '##ono')"", ""(419, 441, 'condition', 'speech sound disorders')"", ""(888, 911, 'condition', 'speech sounds disorders')"", ""(123, 145, 'condition', 'speech sound disorders')"", ""(497, 498, 'condition', 'd')""}",bert-base-uncased
combination of treatment approaches that focus on speech perception skills and vocabulary knowledge,NCT00818428,fn,"{""(22, 52, 'other', 'speech perception intervention')"", ""(224, 246, 'condition', 'speech sound disorders')"", ""(1111, 1210, 'other', 'combination of treatment approaches that focus on speech perception skills and vocabulary knowledge')"", ""(419, 441, 'condition', 'speech sound disorders')"", ""(888, 911, 'condition', 'speech sounds disorders')"", ""(123, 145, 'condition', 'speech sound disorders')"", ""(1286, 1349, 'other', 'treatment approach that focuses solely on articulation accuracy')""}",other,"{""(22, 52, 'other', 'speech perception intervention')"", ""(87, 104, 'condition', 'awareness deficit')"", ""(348, 355, 'condition', '##yslexia')"", ""(498, 502, 'condition', '##ysle')"", ""(224, 246, 'condition', 'speech sound disorders')"", ""(347, 348, 'condition', 'd')"", ""(74, 76, 'condition', 'ph')"", ""(76, 79, 'condition', '##ono')"", ""(419, 441, 'condition', 'speech sound disorders')"", ""(888, 911, 'condition', 'speech sounds disorders')"", ""(123, 145, 'condition', 'speech sound disorders')"", ""(497, 498, 'condition', 'd')""}",bert-base-uncased
treatment approach that focuses solely on articulation accuracy,NCT00818428,fn,"{""(22, 52, 'other', 'speech perception intervention')"", ""(224, 246, 'condition', 'speech sound disorders')"", ""(1111, 1210, 'other', 'combination of treatment approaches that focus on speech perception skills and vocabulary knowledge')"", ""(419, 441, 'condition', 'speech sound disorders')"", ""(888, 911, 'condition', 'speech sounds disorders')"", ""(123, 145, 'condition', 'speech sound disorders')"", ""(1286, 1349, 'other', 'treatment approach that focuses solely on articulation accuracy')""}",other,"{""(22, 52, 'other', 'speech perception intervention')"", ""(87, 104, 'condition', 'awareness deficit')"", ""(348, 355, 'condition', '##yslexia')"", ""(498, 502, 'condition', '##ysle')"", ""(224, 246, 'condition', 'speech sound disorders')"", ""(347, 348, 'condition', 'd')"", ""(74, 76, 'condition', 'ph')"", ""(76, 79, 'condition', '##ono')"", ""(419, 441, 'condition', 'speech sound disorders')"", ""(888, 911, 'condition', 'speech sounds disorders')"", ""(123, 145, 'condition', 'speech sound disorders')"", ""(497, 498, 'condition', 'd')""}",bert-base-uncased
tes,NCT05490576,tp,"{""(316, 319, 'condition', 'tes')"", ""(195, 198, 'condition', 'cte')"", ""(543, 546, 'condition', 'cte')"", ""(161, 193, 'condition', 'chronic traumatic encephalopathy')"", ""(98, 131, 'condition', 'traumatic encephalopathy syndrome')"", ""(133, 136, 'condition', 'tes')"", ""(503, 506, 'condition', 'tes')""}",condition,"{""(316, 319, 'condition', 'tes')"", ""(195, 198, 'condition', 'cte')"", ""(161, 193, 'condition', 'chronic traumatic encephalopathy')"", ""(98, 131, 'condition', 'traumatic encephalopathy syndrome')"", ""(133, 136, 'condition', 'tes')"", ""(543, 545, 'condition', 'ct')"", ""(503, 506, 'condition', 'tes')""}",bert-base-uncased
cte,NCT05490576,tp,"{""(316, 319, 'condition', 'tes')"", ""(195, 198, 'condition', 'cte')"", ""(543, 546, 'condition', 'cte')"", ""(161, 193, 'condition', 'chronic traumatic encephalopathy')"", ""(98, 131, 'condition', 'traumatic encephalopathy syndrome')"", ""(133, 136, 'condition', 'tes')"", ""(503, 506, 'condition', 'tes')""}",condition,"{""(316, 319, 'condition', 'tes')"", ""(195, 198, 'condition', 'cte')"", ""(161, 193, 'condition', 'chronic traumatic encephalopathy')"", ""(98, 131, 'condition', 'traumatic encephalopathy syndrome')"", ""(133, 136, 'condition', 'tes')"", ""(543, 545, 'condition', 'ct')"", ""(503, 506, 'condition', 'tes')""}",bert-base-uncased
chronic traumatic encephalopathy,NCT05490576,tp,"{""(316, 319, 'condition', 'tes')"", ""(195, 198, 'condition', 'cte')"", ""(543, 546, 'condition', 'cte')"", ""(161, 193, 'condition', 'chronic traumatic encephalopathy')"", ""(98, 131, 'condition', 'traumatic encephalopathy syndrome')"", ""(133, 136, 'condition', 'tes')"", ""(503, 506, 'condition', 'tes')""}",condition,"{""(316, 319, 'condition', 'tes')"", ""(195, 198, 'condition', 'cte')"", ""(161, 193, 'condition', 'chronic traumatic encephalopathy')"", ""(98, 131, 'condition', 'traumatic encephalopathy syndrome')"", ""(133, 136, 'condition', 'tes')"", ""(543, 545, 'condition', 'ct')"", ""(503, 506, 'condition', 'tes')""}",bert-base-uncased
traumatic encephalopathy syndrome,NCT05490576,tp,"{""(316, 319, 'condition', 'tes')"", ""(195, 198, 'condition', 'cte')"", ""(543, 546, 'condition', 'cte')"", ""(161, 193, 'condition', 'chronic traumatic encephalopathy')"", ""(98, 131, 'condition', 'traumatic encephalopathy syndrome')"", ""(133, 136, 'condition', 'tes')"", ""(503, 506, 'condition', 'tes')""}",condition,"{""(316, 319, 'condition', 'tes')"", ""(195, 198, 'condition', 'cte')"", ""(161, 193, 'condition', 'chronic traumatic encephalopathy')"", ""(98, 131, 'condition', 'traumatic encephalopathy syndrome')"", ""(133, 136, 'condition', 'tes')"", ""(543, 545, 'condition', 'ct')"", ""(503, 506, 'condition', 'tes')""}",bert-base-uncased
tes,NCT05490576,tp,"{""(316, 319, 'condition', 'tes')"", ""(195, 198, 'condition', 'cte')"", ""(543, 546, 'condition', 'cte')"", ""(161, 193, 'condition', 'chronic traumatic encephalopathy')"", ""(98, 131, 'condition', 'traumatic encephalopathy syndrome')"", ""(133, 136, 'condition', 'tes')"", ""(503, 506, 'condition', 'tes')""}",condition,"{""(316, 319, 'condition', 'tes')"", ""(195, 198, 'condition', 'cte')"", ""(161, 193, 'condition', 'chronic traumatic encephalopathy')"", ""(98, 131, 'condition', 'traumatic encephalopathy syndrome')"", ""(133, 136, 'condition', 'tes')"", ""(543, 545, 'condition', 'ct')"", ""(503, 506, 'condition', 'tes')""}",bert-base-uncased
tes,NCT05490576,tp,"{""(316, 319, 'condition', 'tes')"", ""(195, 198, 'condition', 'cte')"", ""(543, 546, 'condition', 'cte')"", ""(161, 193, 'condition', 'chronic traumatic encephalopathy')"", ""(98, 131, 'condition', 'traumatic encephalopathy syndrome')"", ""(133, 136, 'condition', 'tes')"", ""(503, 506, 'condition', 'tes')""}",condition,"{""(316, 319, 'condition', 'tes')"", ""(195, 198, 'condition', 'cte')"", ""(161, 193, 'condition', 'chronic traumatic encephalopathy')"", ""(98, 131, 'condition', 'traumatic encephalopathy syndrome')"", ""(133, 136, 'condition', 'tes')"", ""(543, 545, 'condition', 'ct')"", ""(503, 506, 'condition', 'tes')""}",bert-base-uncased
ct,NCT05490576,fp,"{""(316, 319, 'condition', 'tes')"", ""(195, 198, 'condition', 'cte')"", ""(543, 546, 'condition', 'cte')"", ""(161, 193, 'condition', 'chronic traumatic encephalopathy')"", ""(98, 131, 'condition', 'traumatic encephalopathy syndrome')"", ""(133, 136, 'condition', 'tes')"", ""(503, 506, 'condition', 'tes')""}",condition,"{""(316, 319, 'condition', 'tes')"", ""(195, 198, 'condition', 'cte')"", ""(161, 193, 'condition', 'chronic traumatic encephalopathy')"", ""(98, 131, 'condition', 'traumatic encephalopathy syndrome')"", ""(133, 136, 'condition', 'tes')"", ""(543, 545, 'condition', 'ct')"", ""(503, 506, 'condition', 'tes')""}",bert-base-uncased
cte,NCT05490576,fn,"{""(316, 319, 'condition', 'tes')"", ""(195, 198, 'condition', 'cte')"", ""(543, 546, 'condition', 'cte')"", ""(161, 193, 'condition', 'chronic traumatic encephalopathy')"", ""(98, 131, 'condition', 'traumatic encephalopathy syndrome')"", ""(133, 136, 'condition', 'tes')"", ""(503, 506, 'condition', 'tes')""}",condition,"{""(316, 319, 'condition', 'tes')"", ""(195, 198, 'condition', 'cte')"", ""(161, 193, 'condition', 'chronic traumatic encephalopathy')"", ""(98, 131, 'condition', 'traumatic encephalopathy syndrome')"", ""(133, 136, 'condition', 'tes')"", ""(543, 545, 'condition', 'ct')"", ""(503, 506, 'condition', 'tes')""}",bert-base-uncased
spinal cord injury,NCT04210063,tp,"{""(285, 303, 'condition', 'spinal cord injury')"", ""(10, 37, 'physical', 'inspiratory muscle training')"", ""(180, 206, 'physical', 'training breathing muscles')"", ""(121, 124, 'condition', 'sci')"", ""(101, 119, 'condition', 'spinal cord injury')"", ""(39, 42, 'physical', 'imt')""}",condition,"{""(39, 42, 'physical', 'imt')"", ""(285, 303, 'condition', 'spinal cord injury')"", ""(189, 206, 'other', 'breathing muscles')"", ""(10, 13, 'other', 'ins')"", ""(121, 124, 'condition', 'sci')"", ""(13, 37, 'physical', '##piratory muscle training')"", ""(101, 119, 'condition', 'spinal cord injury')""}",bert-base-uncased
sci,NCT04210063,tp,"{""(285, 303, 'condition', 'spinal cord injury')"", ""(10, 37, 'physical', 'inspiratory muscle training')"", ""(180, 206, 'physical', 'training breathing muscles')"", ""(121, 124, 'condition', 'sci')"", ""(101, 119, 'condition', 'spinal cord injury')"", ""(39, 42, 'physical', 'imt')""}",condition,"{""(39, 42, 'physical', 'imt')"", ""(285, 303, 'condition', 'spinal cord injury')"", ""(189, 206, 'other', 'breathing muscles')"", ""(10, 13, 'other', 'ins')"", ""(121, 124, 'condition', 'sci')"", ""(13, 37, 'physical', '##piratory muscle training')"", ""(101, 119, 'condition', 'spinal cord injury')""}",bert-base-uncased
spinal cord injury,NCT04210063,tp,"{""(285, 303, 'condition', 'spinal cord injury')"", ""(10, 37, 'physical', 'inspiratory muscle training')"", ""(180, 206, 'physical', 'training breathing muscles')"", ""(121, 124, 'condition', 'sci')"", ""(101, 119, 'condition', 'spinal cord injury')"", ""(39, 42, 'physical', 'imt')""}",condition,"{""(39, 42, 'physical', 'imt')"", ""(285, 303, 'condition', 'spinal cord injury')"", ""(189, 206, 'other', 'breathing muscles')"", ""(10, 13, 'other', 'ins')"", ""(121, 124, 'condition', 'sci')"", ""(13, 37, 'physical', '##piratory muscle training')"", ""(101, 119, 'condition', 'spinal cord injury')""}",bert-base-uncased
