"nct_id","start_date","completion_date","phase","official_title","description","condition_name","intervention_type","intervention_name"
NCT05765643,2023-03-15,2023-12-31,Not Applicable,Is Nurse Parental Support Using a Proactive Mobile Health Application More Effective Than Usual Community Care in Enhancing Parental Self-efficacy in Symptom Management for the Children With Medical Complexity in Communities: A Randomized Control Trial,"Parents of children with medical complexity (CMC) are at risk of high stress levels because these CMC have multisystem diseases, including severe neurologic conditions or cancer, resulting in potential premature death. These children experience one or more physical and psychological symptoms simultaneously that can seriously affect their quality of life and increase use of health services. Parents may feel challenged, lacking confidence in their abilities when managing their child's symptoms. Literature suggested that increasing parental self-efficacy in managing their child's symptoms could improve the child's health. Home-based nursing services for the CMC and parents are available in Hong Kong, but the service faces challenges because of serious nursing workforce shortage and the recent coronavirus pandemic. Nurse parental support in symptom management using a proactive mobile health application is an alternative method considered more accessible and nurse-parent interactivity to continue home-based support for the CMC and parents.

This proposed randomized controlled trial will test the effects of a mobile App with nurse support for enhancing parental self-efficacy in symptom management for CMC in communities. A repeated-measures, two-group design will be used to evaluate the effects between intervention and wait-listed control groups by comparing the study group receiving nurse parental support in symptom management using a proactive mobile application, and the wait-listed control group receiving usual community care for 120 randomly selected parents over a three-month follow-up. Primary outcome is parental self-efficacy. Secondary outcomes include children's symptom burden and health services utilization. These factors will be measured before intervention, immediately after intervention and three-month after intervention. The effectiveness of the intervention will be evaluated by comparing the primary outcome (parental self-efficacy) at three-month after intervention across the two study groups using ANCOVA with control for the pre-test value of parental self-efficacy (primary objective). Generalized estimating equation will be used to address secondary objectives regarding the effectiveness of the mobile App as compared to the control on secondary outcomes (parental self-efficacy, children's symptom burden, and health service utilization) from T1 to T3 with appropriate link function. It is hypothesized that nurse support using the mobile App is more effective than usual community care in enhancing parental self-efficacy in symptom management for their CMC at three-month after intervention.",Child With Cancer,Other,Nurse parental support in symptom management using a mobile health App
NCT05765643,2023-03-15,2023-12-31,Not Applicable,Is Nurse Parental Support Using a Proactive Mobile Health Application More Effective Than Usual Community Care in Enhancing Parental Self-efficacy in Symptom Management for the Children With Medical Complexity in Communities: A Randomized Control Trial,"Parents of children with medical complexity (CMC) are at risk of high stress levels because these CMC have multisystem diseases, including severe neurologic conditions or cancer, resulting in potential premature death. These children experience one or more physical and psychological symptoms simultaneously that can seriously affect their quality of life and increase use of health services. Parents may feel challenged, lacking confidence in their abilities when managing their child's symptoms. Literature suggested that increasing parental self-efficacy in managing their child's symptoms could improve the child's health. Home-based nursing services for the CMC and parents are available in Hong Kong, but the service faces challenges because of serious nursing workforce shortage and the recent coronavirus pandemic. Nurse parental support in symptom management using a proactive mobile health application is an alternative method considered more accessible and nurse-parent interactivity to continue home-based support for the CMC and parents.

This proposed randomized controlled trial will test the effects of a mobile App with nurse support for enhancing parental self-efficacy in symptom management for CMC in communities. A repeated-measures, two-group design will be used to evaluate the effects between intervention and wait-listed control groups by comparing the study group receiving nurse parental support in symptom management using a proactive mobile application, and the wait-listed control group receiving usual community care for 120 randomly selected parents over a three-month follow-up. Primary outcome is parental self-efficacy. Secondary outcomes include children's symptom burden and health services utilization. These factors will be measured before intervention, immediately after intervention and three-month after intervention. The effectiveness of the intervention will be evaluated by comparing the primary outcome (parental self-efficacy) at three-month after intervention across the two study groups using ANCOVA with control for the pre-test value of parental self-efficacy (primary objective). Generalized estimating equation will be used to address secondary objectives regarding the effectiveness of the mobile App as compared to the control on secondary outcomes (parental self-efficacy, children's symptom burden, and health service utilization) from T1 to T3 with appropriate link function. It is hypothesized that nurse support using the mobile App is more effective than usual community care in enhancing parental self-efficacy in symptom management for their CMC at three-month after intervention.",Muscular Atrophy,Other,Nurse parental support in symptom management using a mobile health App
NCT05765643,2023-03-15,2023-12-31,Not Applicable,Is Nurse Parental Support Using a Proactive Mobile Health Application More Effective Than Usual Community Care in Enhancing Parental Self-efficacy in Symptom Management for the Children With Medical Complexity in Communities: A Randomized Control Trial,"Parents of children with medical complexity (CMC) are at risk of high stress levels because these CMC have multisystem diseases, including severe neurologic conditions or cancer, resulting in potential premature death. These children experience one or more physical and psychological symptoms simultaneously that can seriously affect their quality of life and increase use of health services. Parents may feel challenged, lacking confidence in their abilities when managing their child's symptoms. Literature suggested that increasing parental self-efficacy in managing their child's symptoms could improve the child's health. Home-based nursing services for the CMC and parents are available in Hong Kong, but the service faces challenges because of serious nursing workforce shortage and the recent coronavirus pandemic. Nurse parental support in symptom management using a proactive mobile health application is an alternative method considered more accessible and nurse-parent interactivity to continue home-based support for the CMC and parents.

This proposed randomized controlled trial will test the effects of a mobile App with nurse support for enhancing parental self-efficacy in symptom management for CMC in communities. A repeated-measures, two-group design will be used to evaluate the effects between intervention and wait-listed control groups by comparing the study group receiving nurse parental support in symptom management using a proactive mobile application, and the wait-listed control group receiving usual community care for 120 randomly selected parents over a three-month follow-up. Primary outcome is parental self-efficacy. Secondary outcomes include children's symptom burden and health services utilization. These factors will be measured before intervention, immediately after intervention and three-month after intervention. The effectiveness of the intervention will be evaluated by comparing the primary outcome (parental self-efficacy) at three-month after intervention across the two study groups using ANCOVA with control for the pre-test value of parental self-efficacy (primary objective). Generalized estimating equation will be used to address secondary objectives regarding the effectiveness of the mobile App as compared to the control on secondary outcomes (parental self-efficacy, children's symptom burden, and health service utilization) from T1 to T3 with appropriate link function. It is hypothesized that nurse support using the mobile App is more effective than usual community care in enhancing parental self-efficacy in symptom management for their CMC at three-month after intervention.",Child With Cerebral Palsy,Other,Nurse parental support in symptom management using a mobile health App
NCT05765643,2023-03-15,2023-12-31,Not Applicable,Is Nurse Parental Support Using a Proactive Mobile Health Application More Effective Than Usual Community Care in Enhancing Parental Self-efficacy in Symptom Management for the Children With Medical Complexity in Communities: A Randomized Control Trial,"Parents of children with medical complexity (CMC) are at risk of high stress levels because these CMC have multisystem diseases, including severe neurologic conditions or cancer, resulting in potential premature death. These children experience one or more physical and psychological symptoms simultaneously that can seriously affect their quality of life and increase use of health services. Parents may feel challenged, lacking confidence in their abilities when managing their child's symptoms. Literature suggested that increasing parental self-efficacy in managing their child's symptoms could improve the child's health. Home-based nursing services for the CMC and parents are available in Hong Kong, but the service faces challenges because of serious nursing workforce shortage and the recent coronavirus pandemic. Nurse parental support in symptom management using a proactive mobile health application is an alternative method considered more accessible and nurse-parent interactivity to continue home-based support for the CMC and parents.

This proposed randomized controlled trial will test the effects of a mobile App with nurse support for enhancing parental self-efficacy in symptom management for CMC in communities. A repeated-measures, two-group design will be used to evaluate the effects between intervention and wait-listed control groups by comparing the study group receiving nurse parental support in symptom management using a proactive mobile application, and the wait-listed control group receiving usual community care for 120 randomly selected parents over a three-month follow-up. Primary outcome is parental self-efficacy. Secondary outcomes include children's symptom burden and health services utilization. These factors will be measured before intervention, immediately after intervention and three-month after intervention. The effectiveness of the intervention will be evaluated by comparing the primary outcome (parental self-efficacy) at three-month after intervention across the two study groups using ANCOVA with control for the pre-test value of parental self-efficacy (primary objective). Generalized estimating equation will be used to address secondary objectives regarding the effectiveness of the mobile App as compared to the control on secondary outcomes (parental self-efficacy, children's symptom burden, and health service utilization) from T1 to T3 with appropriate link function. It is hypothesized that nurse support using the mobile App is more effective than usual community care in enhancing parental self-efficacy in symptom management for their CMC at three-month after intervention.",Child With Medical Complexity,Other,Nurse parental support in symptom management using a mobile health App
NCT02925871,2016-04-30,2022-12-07,Not Applicable,The Missing Link- Development and Feasibility Evaluation of Person-centred Transitions From the Stroke Unit to the Home - a Co-design Project,"The aim is to design, implement and evaluate new person-centred transitions between stroke units and the home. The development of person-centred transition will be performed together by people with stroke, significant others, stroke unit staff and interdisciplinary teams.

Phase 1, a prospective observational study of current transitions from stroke units to rehabilitation in the home without coordination. The aim is to identify factors that are facilitators or barriers to transitions, patient and caregiver outcomes, use of health care during the first year after stroke. In phase 2, a co-design process of new person-centred transitions will be carried out by people with stroke, significant others, stroke unit staff and interdisciplinary home rehabilitation teams. In phase 3 new person-centred transitions will be implemented and evaluated in a feasibility study.",Stroke,Behavioral,Co-designed person-centred care transitions
NCT02925871,2016-04-30,2022-12-07,Not Applicable,The Missing Link- Development and Feasibility Evaluation of Person-centred Transitions From the Stroke Unit to the Home - a Co-design Project,"The aim is to design, implement and evaluate new person-centred transitions between stroke units and the home. The development of person-centred transition will be performed together by people with stroke, significant others, stroke unit staff and interdisciplinary teams.

Phase 1, a prospective observational study of current transitions from stroke units to rehabilitation in the home without coordination. The aim is to identify factors that are facilitators or barriers to transitions, patient and caregiver outcomes, use of health care during the first year after stroke. In phase 2, a co-design process of new person-centred transitions will be carried out by people with stroke, significant others, stroke unit staff and interdisciplinary home rehabilitation teams. In phase 3 new person-centred transitions will be implemented and evaluated in a feasibility study.",Stroke,Behavioral,Current care transitions
NCT01828398,2011-11-30,2013-11-30,Phase 2,,"After stroke a limited motor recovery in the paretic upper limb accounts for a large proportion of the disabling sequelae. Only about 15% of those with initial complete upper limb paralysis after stroke recover functional use of their impaired arm in daily life.

The aim of this study is to test the effects of tDCS combined with upper extremity robot-assisted therapy on stroke survivors.",Stroke,Device,real-tDCS + UE robot-assisted therapy
NCT01828398,2011-11-30,2013-11-30,Phase 2,,"After stroke a limited motor recovery in the paretic upper limb accounts for a large proportion of the disabling sequelae. Only about 15% of those with initial complete upper limb paralysis after stroke recover functional use of their impaired arm in daily life.

The aim of this study is to test the effects of tDCS combined with upper extremity robot-assisted therapy on stroke survivors.",Upper Extremity Impairments,Device,real-tDCS + UE robot-assisted therapy
NCT01828398,2011-11-30,2013-11-30,Phase 2,,"After stroke a limited motor recovery in the paretic upper limb accounts for a large proportion of the disabling sequelae. Only about 15% of those with initial complete upper limb paralysis after stroke recover functional use of their impaired arm in daily life.

The aim of this study is to test the effects of tDCS combined with upper extremity robot-assisted therapy on stroke survivors.",Stroke,Device,sham-tDCS + UE robot-assisted therapy
NCT01828398,2011-11-30,2013-11-30,Phase 2,,"After stroke a limited motor recovery in the paretic upper limb accounts for a large proportion of the disabling sequelae. Only about 15% of those with initial complete upper limb paralysis after stroke recover functional use of their impaired arm in daily life.

The aim of this study is to test the effects of tDCS combined with upper extremity robot-assisted therapy on stroke survivors.",Upper Extremity Impairments,Device,sham-tDCS + UE robot-assisted therapy
NCT00653731,2008-02-29,2010-01-31,Not Applicable,"Testing Three Interventions for Clinical Effectiveness in Long Term Care Residents With Dementia: Snoezelen, Structured Reminiscence Therapy, 10-minutes Activation. A Cluster-randomized Controlled Trial.","The purpose of this study is to determine whether the interventions of Snoezelen, structured reminiscence therapy and 10-minutes activation are effective to reduce apathy in long term care residents with dementia.",Dementia,Behavioral,Snoezelen ©
NCT00653731,2008-02-29,2010-01-31,Not Applicable,"Testing Three Interventions for Clinical Effectiveness in Long Term Care Residents With Dementia: Snoezelen, Structured Reminiscence Therapy, 10-minutes Activation. A Cluster-randomized Controlled Trial.","The purpose of this study is to determine whether the interventions of Snoezelen, structured reminiscence therapy and 10-minutes activation are effective to reduce apathy in long term care residents with dementia.",Cognitive Impairment,Behavioral,Snoezelen ©
NCT00653731,2008-02-29,2010-01-31,Not Applicable,"Testing Three Interventions for Clinical Effectiveness in Long Term Care Residents With Dementia: Snoezelen, Structured Reminiscence Therapy, 10-minutes Activation. A Cluster-randomized Controlled Trial.","The purpose of this study is to determine whether the interventions of Snoezelen, structured reminiscence therapy and 10-minutes activation are effective to reduce apathy in long term care residents with dementia.",Dementia,Behavioral,structured reminiscence therapy
NCT00653731,2008-02-29,2010-01-31,Not Applicable,"Testing Three Interventions for Clinical Effectiveness in Long Term Care Residents With Dementia: Snoezelen, Structured Reminiscence Therapy, 10-minutes Activation. A Cluster-randomized Controlled Trial.","The purpose of this study is to determine whether the interventions of Snoezelen, structured reminiscence therapy and 10-minutes activation are effective to reduce apathy in long term care residents with dementia.",Cognitive Impairment,Behavioral,structured reminiscence therapy
NCT00653731,2008-02-29,2010-01-31,Not Applicable,"Testing Three Interventions for Clinical Effectiveness in Long Term Care Residents With Dementia: Snoezelen, Structured Reminiscence Therapy, 10-minutes Activation. A Cluster-randomized Controlled Trial.","The purpose of this study is to determine whether the interventions of Snoezelen, structured reminiscence therapy and 10-minutes activation are effective to reduce apathy in long term care residents with dementia.",Dementia,Behavioral,"10-minutes activation"
NCT00653731,2008-02-29,2010-01-31,Not Applicable,"Testing Three Interventions for Clinical Effectiveness in Long Term Care Residents With Dementia: Snoezelen, Structured Reminiscence Therapy, 10-minutes Activation. A Cluster-randomized Controlled Trial.","The purpose of this study is to determine whether the interventions of Snoezelen, structured reminiscence therapy and 10-minutes activation are effective to reduce apathy in long term care residents with dementia.",Cognitive Impairment,Behavioral,"10-minutes activation"
NCT00653731,2008-02-29,2010-01-31,Not Applicable,"Testing Three Interventions for Clinical Effectiveness in Long Term Care Residents With Dementia: Snoezelen, Structured Reminiscence Therapy, 10-minutes Activation. A Cluster-randomized Controlled Trial.","The purpose of this study is to determine whether the interventions of Snoezelen, structured reminiscence therapy and 10-minutes activation are effective to reduce apathy in long term care residents with dementia.",Dementia,Behavioral,Unstructured verbal communication
NCT00653731,2008-02-29,2010-01-31,Not Applicable,"Testing Three Interventions for Clinical Effectiveness in Long Term Care Residents With Dementia: Snoezelen, Structured Reminiscence Therapy, 10-minutes Activation. A Cluster-randomized Controlled Trial.","The purpose of this study is to determine whether the interventions of Snoezelen, structured reminiscence therapy and 10-minutes activation are effective to reduce apathy in long term care residents with dementia.",Cognitive Impairment,Behavioral,Unstructured verbal communication
NCT00788970,2009-01-31,2011-12-31,Not Applicable,Shiatsu Adjuvant Therapy And Placebo For Schizophrenia:a Double Blind Study,In the current study we will study the effect of adding acupressure (shiatsu) to conventional therapy in treating individuals with schizophrenia.,Schizophrenia,Behavioral,Acupressure adjuvant therapy
NCT03808467,2019-03-01,2025-07-31,Not Applicable,Transdiagnostic Cognitive Remediation Therapy for Patients With Eating Disorders: a Randomized Controlled Trial,"Eating disorders are severe mental illnesses, mainly affecting adolescent- and young adult women. The prognoses for eating disorders are relatively poor, and a large part of patients with these illnesses do not benefit from available conventional therapies. After decades of research into the causes of eating disorders, there is now compelling evidence for specific neuropsychological difficulties in patients affected by eating disorders. These neuropsychological difficulties are characterized by cognitive and behavioral rigidity (poor set-shifting abilities), as well as difficulties related to central coherence, planning and impulse control. Surprisingly, few therapies specifically target these difficulties, and they are rarely incorporated into treatment. Cognitive Remediation Therapy has shown promising results as an adjunctive therapeutic intervention for patients with anorexia Nervosa. The primary aim of this randomized controlled trial is thus to investigate the effect of Cognitive Remediation Therapy on neuropsychological function, symptoms of eating disorders and general mental health, quality of life and motor activity in women with both eating disorders (transdiagnostic) and these specific cognitive difficulties.",Feeding and Eating Disorders,Behavioral,Cognitive Remediation Therapy
NCT03808467,2019-03-01,2025-07-31,Not Applicable,Transdiagnostic Cognitive Remediation Therapy for Patients With Eating Disorders: a Randomized Controlled Trial,"Eating disorders are severe mental illnesses, mainly affecting adolescent- and young adult women. The prognoses for eating disorders are relatively poor, and a large part of patients with these illnesses do not benefit from available conventional therapies. After decades of research into the causes of eating disorders, there is now compelling evidence for specific neuropsychological difficulties in patients affected by eating disorders. These neuropsychological difficulties are characterized by cognitive and behavioral rigidity (poor set-shifting abilities), as well as difficulties related to central coherence, planning and impulse control. Surprisingly, few therapies specifically target these difficulties, and they are rarely incorporated into treatment. Cognitive Remediation Therapy has shown promising results as an adjunctive therapeutic intervention for patients with anorexia Nervosa. The primary aim of this randomized controlled trial is thus to investigate the effect of Cognitive Remediation Therapy on neuropsychological function, symptoms of eating disorders and general mental health, quality of life and motor activity in women with both eating disorders (transdiagnostic) and these specific cognitive difficulties.",Anorexia Nervosa,Behavioral,Cognitive Remediation Therapy
NCT03808467,2019-03-01,2025-07-31,Not Applicable,Transdiagnostic Cognitive Remediation Therapy for Patients With Eating Disorders: a Randomized Controlled Trial,"Eating disorders are severe mental illnesses, mainly affecting adolescent- and young adult women. The prognoses for eating disorders are relatively poor, and a large part of patients with these illnesses do not benefit from available conventional therapies. After decades of research into the causes of eating disorders, there is now compelling evidence for specific neuropsychological difficulties in patients affected by eating disorders. These neuropsychological difficulties are characterized by cognitive and behavioral rigidity (poor set-shifting abilities), as well as difficulties related to central coherence, planning and impulse control. Surprisingly, few therapies specifically target these difficulties, and they are rarely incorporated into treatment. Cognitive Remediation Therapy has shown promising results as an adjunctive therapeutic intervention for patients with anorexia Nervosa. The primary aim of this randomized controlled trial is thus to investigate the effect of Cognitive Remediation Therapy on neuropsychological function, symptoms of eating disorders and general mental health, quality of life and motor activity in women with both eating disorders (transdiagnostic) and these specific cognitive difficulties.",Bulimia Nervosa,Behavioral,Cognitive Remediation Therapy
NCT03808467,2019-03-01,2025-07-31,Not Applicable,Transdiagnostic Cognitive Remediation Therapy for Patients With Eating Disorders: a Randomized Controlled Trial,"Eating disorders are severe mental illnesses, mainly affecting adolescent- and young adult women. The prognoses for eating disorders are relatively poor, and a large part of patients with these illnesses do not benefit from available conventional therapies. After decades of research into the causes of eating disorders, there is now compelling evidence for specific neuropsychological difficulties in patients affected by eating disorders. These neuropsychological difficulties are characterized by cognitive and behavioral rigidity (poor set-shifting abilities), as well as difficulties related to central coherence, planning and impulse control. Surprisingly, few therapies specifically target these difficulties, and they are rarely incorporated into treatment. Cognitive Remediation Therapy has shown promising results as an adjunctive therapeutic intervention for patients with anorexia Nervosa. The primary aim of this randomized controlled trial is thus to investigate the effect of Cognitive Remediation Therapy on neuropsychological function, symptoms of eating disorders and general mental health, quality of life and motor activity in women with both eating disorders (transdiagnostic) and these specific cognitive difficulties.",Binge-Eating Disorder,Behavioral,Cognitive Remediation Therapy
NCT03808467,2019-03-01,2025-07-31,Not Applicable,Transdiagnostic Cognitive Remediation Therapy for Patients With Eating Disorders: a Randomized Controlled Trial,"Eating disorders are severe mental illnesses, mainly affecting adolescent- and young adult women. The prognoses for eating disorders are relatively poor, and a large part of patients with these illnesses do not benefit from available conventional therapies. After decades of research into the causes of eating disorders, there is now compelling evidence for specific neuropsychological difficulties in patients affected by eating disorders. These neuropsychological difficulties are characterized by cognitive and behavioral rigidity (poor set-shifting abilities), as well as difficulties related to central coherence, planning and impulse control. Surprisingly, few therapies specifically target these difficulties, and they are rarely incorporated into treatment. Cognitive Remediation Therapy has shown promising results as an adjunctive therapeutic intervention for patients with anorexia Nervosa. The primary aim of this randomized controlled trial is thus to investigate the effect of Cognitive Remediation Therapy on neuropsychological function, symptoms of eating disorders and general mental health, quality of life and motor activity in women with both eating disorders (transdiagnostic) and these specific cognitive difficulties.",Feeding and Eating Disorders,Other,Treatment as usual
NCT03808467,2019-03-01,2025-07-31,Not Applicable,Transdiagnostic Cognitive Remediation Therapy for Patients With Eating Disorders: a Randomized Controlled Trial,"Eating disorders are severe mental illnesses, mainly affecting adolescent- and young adult women. The prognoses for eating disorders are relatively poor, and a large part of patients with these illnesses do not benefit from available conventional therapies. After decades of research into the causes of eating disorders, there is now compelling evidence for specific neuropsychological difficulties in patients affected by eating disorders. These neuropsychological difficulties are characterized by cognitive and behavioral rigidity (poor set-shifting abilities), as well as difficulties related to central coherence, planning and impulse control. Surprisingly, few therapies specifically target these difficulties, and they are rarely incorporated into treatment. Cognitive Remediation Therapy has shown promising results as an adjunctive therapeutic intervention for patients with anorexia Nervosa. The primary aim of this randomized controlled trial is thus to investigate the effect of Cognitive Remediation Therapy on neuropsychological function, symptoms of eating disorders and general mental health, quality of life and motor activity in women with both eating disorders (transdiagnostic) and these specific cognitive difficulties.",Anorexia Nervosa,Other,Treatment as usual
NCT03808467,2019-03-01,2025-07-31,Not Applicable,Transdiagnostic Cognitive Remediation Therapy for Patients With Eating Disorders: a Randomized Controlled Trial,"Eating disorders are severe mental illnesses, mainly affecting adolescent- and young adult women. The prognoses for eating disorders are relatively poor, and a large part of patients with these illnesses do not benefit from available conventional therapies. After decades of research into the causes of eating disorders, there is now compelling evidence for specific neuropsychological difficulties in patients affected by eating disorders. These neuropsychological difficulties are characterized by cognitive and behavioral rigidity (poor set-shifting abilities), as well as difficulties related to central coherence, planning and impulse control. Surprisingly, few therapies specifically target these difficulties, and they are rarely incorporated into treatment. Cognitive Remediation Therapy has shown promising results as an adjunctive therapeutic intervention for patients with anorexia Nervosa. The primary aim of this randomized controlled trial is thus to investigate the effect of Cognitive Remediation Therapy on neuropsychological function, symptoms of eating disorders and general mental health, quality of life and motor activity in women with both eating disorders (transdiagnostic) and these specific cognitive difficulties.",Bulimia Nervosa,Other,Treatment as usual
NCT03808467,2019-03-01,2025-07-31,Not Applicable,Transdiagnostic Cognitive Remediation Therapy for Patients With Eating Disorders: a Randomized Controlled Trial,"Eating disorders are severe mental illnesses, mainly affecting adolescent- and young adult women. The prognoses for eating disorders are relatively poor, and a large part of patients with these illnesses do not benefit from available conventional therapies. After decades of research into the causes of eating disorders, there is now compelling evidence for specific neuropsychological difficulties in patients affected by eating disorders. These neuropsychological difficulties are characterized by cognitive and behavioral rigidity (poor set-shifting abilities), as well as difficulties related to central coherence, planning and impulse control. Surprisingly, few therapies specifically target these difficulties, and they are rarely incorporated into treatment. Cognitive Remediation Therapy has shown promising results as an adjunctive therapeutic intervention for patients with anorexia Nervosa. The primary aim of this randomized controlled trial is thus to investigate the effect of Cognitive Remediation Therapy on neuropsychological function, symptoms of eating disorders and general mental health, quality of life and motor activity in women with both eating disorders (transdiagnostic) and these specific cognitive difficulties.",Binge-Eating Disorder,Other,Treatment as usual
NCT02235974,2014-08-26,2021-01-31,Not Applicable,Critical Periods After Stroke Study (CPASS); Sensitive Periods and Consumer Preferences: Optimizing Upper Extremity Stroke Rehabilitation,"To perform an exploratory single center randomized study that will form the basis for a larger scale, more definitive randomized clinical trial to determine the optimal time after stroke for intensive motor training. The investigators will perform a prospective exploratory study of upper extremity (UE) motor training delivered at higher than usual intensity at three different time points after stroke:

early (initiated within 30 days)
subacute/outpatient (initiated within 2-3 months)
chronic (initiated within 6-9 months)

The control group will not receive the therapy intervention during the 1-year study.

Outcome measures will be assessed at baseline, pre-treatment, post-treatment, 6 months and one year after stroke onset.

Compared to individuals randomized during the outpatient (2-3 months after stroke onset) or chronic (6-9 months after stroke onset) time points, participants randomized to early intensive motor training will show greater upper extremity motor improvement measured at one year post stroke.",Stroke,Behavioral,Early Intensive upper extremity motor training
NCT02235974,2014-08-26,2021-01-31,Not Applicable,Critical Periods After Stroke Study (CPASS); Sensitive Periods and Consumer Preferences: Optimizing Upper Extremity Stroke Rehabilitation,"To perform an exploratory single center randomized study that will form the basis for a larger scale, more definitive randomized clinical trial to determine the optimal time after stroke for intensive motor training. The investigators will perform a prospective exploratory study of upper extremity (UE) motor training delivered at higher than usual intensity at three different time points after stroke:

early (initiated within 30 days)
subacute/outpatient (initiated within 2-3 months)
chronic (initiated within 6-9 months)

The control group will not receive the therapy intervention during the 1-year study.

Outcome measures will be assessed at baseline, pre-treatment, post-treatment, 6 months and one year after stroke onset.

Compared to individuals randomized during the outpatient (2-3 months after stroke onset) or chronic (6-9 months after stroke onset) time points, participants randomized to early intensive motor training will show greater upper extremity motor improvement measured at one year post stroke.",Brain Infarction,Behavioral,Early Intensive upper extremity motor training
NCT02235974,2014-08-26,2021-01-31,Not Applicable,Critical Periods After Stroke Study (CPASS); Sensitive Periods and Consumer Preferences: Optimizing Upper Extremity Stroke Rehabilitation,"To perform an exploratory single center randomized study that will form the basis for a larger scale, more definitive randomized clinical trial to determine the optimal time after stroke for intensive motor training. The investigators will perform a prospective exploratory study of upper extremity (UE) motor training delivered at higher than usual intensity at three different time points after stroke:

early (initiated within 30 days)
subacute/outpatient (initiated within 2-3 months)
chronic (initiated within 6-9 months)

The control group will not receive the therapy intervention during the 1-year study.

Outcome measures will be assessed at baseline, pre-treatment, post-treatment, 6 months and one year after stroke onset.

Compared to individuals randomized during the outpatient (2-3 months after stroke onset) or chronic (6-9 months after stroke onset) time points, participants randomized to early intensive motor training will show greater upper extremity motor improvement measured at one year post stroke.",Brain Ischemia,Behavioral,Early Intensive upper extremity motor training
NCT02235974,2014-08-26,2021-01-31,Not Applicable,Critical Periods After Stroke Study (CPASS); Sensitive Periods and Consumer Preferences: Optimizing Upper Extremity Stroke Rehabilitation,"To perform an exploratory single center randomized study that will form the basis for a larger scale, more definitive randomized clinical trial to determine the optimal time after stroke for intensive motor training. The investigators will perform a prospective exploratory study of upper extremity (UE) motor training delivered at higher than usual intensity at three different time points after stroke:

early (initiated within 30 days)
subacute/outpatient (initiated within 2-3 months)
chronic (initiated within 6-9 months)

The control group will not receive the therapy intervention during the 1-year study.

Outcome measures will be assessed at baseline, pre-treatment, post-treatment, 6 months and one year after stroke onset.

Compared to individuals randomized during the outpatient (2-3 months after stroke onset) or chronic (6-9 months after stroke onset) time points, participants randomized to early intensive motor training will show greater upper extremity motor improvement measured at one year post stroke.",Cerebral Infarction,Behavioral,Early Intensive upper extremity motor training
NCT02235974,2014-08-26,2021-01-31,Not Applicable,Critical Periods After Stroke Study (CPASS); Sensitive Periods and Consumer Preferences: Optimizing Upper Extremity Stroke Rehabilitation,"To perform an exploratory single center randomized study that will form the basis for a larger scale, more definitive randomized clinical trial to determine the optimal time after stroke for intensive motor training. The investigators will perform a prospective exploratory study of upper extremity (UE) motor training delivered at higher than usual intensity at three different time points after stroke:

early (initiated within 30 days)
subacute/outpatient (initiated within 2-3 months)
chronic (initiated within 6-9 months)

The control group will not receive the therapy intervention during the 1-year study.

Outcome measures will be assessed at baseline, pre-treatment, post-treatment, 6 months and one year after stroke onset.

Compared to individuals randomized during the outpatient (2-3 months after stroke onset) or chronic (6-9 months after stroke onset) time points, participants randomized to early intensive motor training will show greater upper extremity motor improvement measured at one year post stroke.",Cerebrovascular Disorders,Behavioral,Early Intensive upper extremity motor training
NCT02235974,2014-08-26,2021-01-31,Not Applicable,Critical Periods After Stroke Study (CPASS); Sensitive Periods and Consumer Preferences: Optimizing Upper Extremity Stroke Rehabilitation,"To perform an exploratory single center randomized study that will form the basis for a larger scale, more definitive randomized clinical trial to determine the optimal time after stroke for intensive motor training. The investigators will perform a prospective exploratory study of upper extremity (UE) motor training delivered at higher than usual intensity at three different time points after stroke:

early (initiated within 30 days)
subacute/outpatient (initiated within 2-3 months)
chronic (initiated within 6-9 months)

The control group will not receive the therapy intervention during the 1-year study.

Outcome measures will be assessed at baseline, pre-treatment, post-treatment, 6 months and one year after stroke onset.

Compared to individuals randomized during the outpatient (2-3 months after stroke onset) or chronic (6-9 months after stroke onset) time points, participants randomized to early intensive motor training will show greater upper extremity motor improvement measured at one year post stroke.",Stroke,Behavioral,Sub-acute intensive upper extremity motor training
NCT02235974,2014-08-26,2021-01-31,Not Applicable,Critical Periods After Stroke Study (CPASS); Sensitive Periods and Consumer Preferences: Optimizing Upper Extremity Stroke Rehabilitation,"To perform an exploratory single center randomized study that will form the basis for a larger scale, more definitive randomized clinical trial to determine the optimal time after stroke for intensive motor training. The investigators will perform a prospective exploratory study of upper extremity (UE) motor training delivered at higher than usual intensity at three different time points after stroke:

early (initiated within 30 days)
subacute/outpatient (initiated within 2-3 months)
chronic (initiated within 6-9 months)

The control group will not receive the therapy intervention during the 1-year study.

Outcome measures will be assessed at baseline, pre-treatment, post-treatment, 6 months and one year after stroke onset.

Compared to individuals randomized during the outpatient (2-3 months after stroke onset) or chronic (6-9 months after stroke onset) time points, participants randomized to early intensive motor training will show greater upper extremity motor improvement measured at one year post stroke.",Brain Infarction,Behavioral,Sub-acute intensive upper extremity motor training
